CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
561;org.jaxen.test.AncestorOrSelfAxisIteratorTest$null;53;77;4;6;6;4;0;4;0;5025;6
256264;org.jaxen.test.ArithmeticTest$null;107;133;365;2527;2527;369;36;300;33;4660;2533
256267;org.jaxen.test.AxisTest$null;3;0;0;1;1;369;36;300;33;4660;2534
785984;org.jaxen.test.BaseXPathTest$null;198;197;794;3302;3644;1163;321;798;44;3866;5836
863979;org.jaxen.test.BinaryExprTest$null;51;38;12;2017;2407;1175;322;809;44;3854;7853
1065502;org.jaxen.test.BooleanTest$null;98;105;13;2109;2761;1188;328;816;44;3841;9962
1248957;org.jaxen.test.CeilingTest$null;89;94;17;2035;2444;1205;338;823;44;3824;11997
1416827;org.jaxen.test.ConcatTest$null;83;92;4;1966;2324;1209;341;824;44;3820;13963
1594968;org.jaxen.test.ContainsTest$null;98;99;8;2010;2429;1217;348;825;44;3812;15973
1805082;org.jaxen.test.ContextTest$null;98;108;12;1996;2486;1229;354;825;50;3800;17969
2058224;org.jaxen.test.CountTest$null;101;128;6;2053;2583;1235;355;830;50;3794;20022
2284773;org.jaxen.test.DOM3NamespaceTest$null;90;91;14;2002;2452;1249;365;834;50;3780;22024
4808136;org.jaxen.test.DOM4JNavigatorTest$null;1440;1044;532;3086;4124;1781;593;1129;59;3248;25110
5022157;org.jaxen.test.DOM4JXPathTest$null;111;138;2;2038;2738;1783;595;1129;59;3246;27148
7192163;org.jaxen.test.DOMNavigatorTest$null;1633;963;44;2610;4229;1827;635;1133;59;3202;29758
7495812;org.jaxen.test.DOMXPathTest$null;196;141;37;2264;3462;1864;644;1161;59;3165;32022
7670069;org.jaxen.test.DefaultNamestepTest$null;86;86;5;1971;2634;1869;645;1165;59;3160;33993
7842477;org.jaxen.test.DefaultXPathExprTest$null;85;85;0;1944;2534;1869;645;1165;59;3160;35937
7842630;org.jaxen.test.DefaultXPathFactoryTest$null;6;5;0;12;13;1869;645;1165;59;3160;35949
7842923;org.jaxen.test.DescendantAxisIteratorTest$null;52;58;0;5;28;1869;645;1165;59;3160;35954
8047533;org.jaxen.test.EqualsTest$null;99;101;3;2019;2764;1872;645;1167;60;3157;37973
8227492;org.jaxen.test.ExtensionFunctionTest$null;86;86;10;1980;2676;1882;645;1177;60;3147;39953
8387741;org.jaxen.test.FalseTest$null;81;80;1;1903;2338;1883;646;1177;60;3146;41856
8558703;org.jaxen.test.FloorTest$null;86;85;8;1956;2444;1891;647;1184;60;3138;43812
8558904;org.jaxen.test.FollowingAxisIteratorTest$null;53;53;0;4;18;1891;647;1184;60;3138;43816
8558953;org.jaxen.test.FollowingSiblingAxisIteratorTest$null;51;51;1;1;5;1892;647;1185;60;3137;43817
8559038;org.jaxen.test.FunctionCallExceptionTest$null;3;0;2;17;19;1894;649;1185;60;3135;43834
8740592;org.jaxen.test.FunctionContextTest$null;88;95;9;1909;2404;1903;650;1186;67;3126;45743
8956997;org.jaxen.test.IdTest$null;105;114;7;1984;2713;1910;656;1187;67;3119;47727
8956997;org.jaxen.test.IterableAxisTest$null;3;0;0;0;0;1910;656;1187;67;3119;47727
