CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
0;org.jacoco.core.JaCoCoTest$null;4;13;0;0;0;0;0;0;0;0;0
0;org.jacoco.core.analysis.AnalyzerTest$null;75;240;0;0;0;0;0;0;0;0;0
1;org.jacoco.core.analysis.CounterComparatorTest$null;8;11;0;0;0;0;0;0;0;0;0
1;org.jacoco.core.analysis.CoverageBuilderTest$null;8;8;0;0;0;0;0;0;0;0;0
1;org.jacoco.core.analysis.CoverageNodeImplTest$null;8;5;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.analysis.NodeComparatorTest$null;6;2;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.data.ExecutionDataReaderWriterTest$null;16;15;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.data.ExecutionDataStoreTest$null;10;7;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.data.ExecutionDataTest$null;7;5;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.data.SessionInfoStoreTest$null;6;48;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.data.SessionInfoTest$null;5;2;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.ContentTypeDetectorTest$null;16;43;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.internal.Pack200StreamsTest$null;27;43;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.internal.analysis.BundleCoverageImplTest$null;7;3;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.internal.analysis.ClassCoverageImplTest$null;6;3;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.internal.analysis.CounterImplTest$null;10;9;0;0;0;0;0;0;0;0;0
5;org.jacoco.core.internal.analysis.LineImplTest$null;9;6;0;0;0;0;0;0;0;0;0
5;org.jacoco.core.internal.analysis.MethodCoverageImplTest$null;8;4;0;0;0;0;0;0;0;0;0
5;org.jacoco.core.internal.analysis.PackageCoverageTest$null;21;2;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.analysis.SourceFileCoverageImplTest$null;4;0;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.analysis.SourceNodeImplTest$null;20;10;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.analysis.StringPoolTest$null;4;2;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.data.CRC64Test$null;4;2;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.data.CompactDataInputOutputTest$null;8;7;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.flow.InstructionTest$null;9;9;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.internal.instr.SignatureRemoverTest$null;7;4;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.runtime.AgentOptionsTest$null;15;25;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.runtime.RemoteControlReaderWriterTest$null;16;17;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.runtime.WildcardMatcherTest$null;16;2;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.tools.ExecDumpClientTest$null;45;51;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.tools.ExecFileLoaderTest$null;8;6;0;0;0;0;0;0;0;0;0
