CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1258169;org.apache.commons.io.input.TailerTest$null;15254;14855;84;97;139;3465;2363;990;112;1995;5473
1258258;org.apache.commons.io.input.TeeInputStreamTest$null;5;2;30;30;41;3495;2363;1020;112;1965;5503
1262701;org.apache.commons.io.input.XmlStreamReaderTest$null;132;201;494;494;535;3989;2363;1514;112;1471;5997
1262726;org.apache.commons.io.input.XmlStreamReaderUtilitiesTest$null;18;16;4;4;388;3993;2363;1518;112;1467;6001
1262726;org.apache.commons.io.input.compatibility.XmlStreamReaderUtilitiesCompatibilityTest$null;14;13;0;0;212;3993;2363;1518;112;1467;6001
1263160;org.apache.commons.io.monitor.FileAlterationMonitorTestCase$null;1120;714;178;178;238;4171;2363;1696;112;1289;6179
1263224;org.apache.commons.io.monitor.FileAlterationObserverTestCase$null;13562;13853;29;29;265;4200;2363;1725;112;1260;6208
1263224;org.apache.commons.io.output.BrokenOutputStreamTest$null;4;0;0;0;0;4200;2363;1725;112;1260;6208
1263617;org.apache.commons.io.output.ByteArrayOutputStreamTestCase$null;5;2;25;77;188;4225;2379;1734;112;1235;6285
1263663;org.apache.commons.io.output.CloseShieldOutputStreamTest$null;4;3;14;14;54;4239;2379;1748;112;1221;6299
1263663;org.apache.commons.io.output.ClosedOutputStreamTest$null;1;0;0;0;0;4239;2379;1748;112;1221;6299
1263744;org.apache.commons.io.output.CountingOutputStreamTest$null;466;36;27;27;68;4266;2379;1775;112;1194;6326
1264013;org.apache.commons.io.output.DeferredFileOutputStreamTest$null;7;5;72;72;192;4338;2379;1847;112;1122;6398
1264042;org.apache.commons.io.output.FileWriterWithEncodingTest$null;13;12;13;13;46;4351;2379;1860;112;1109;6411
1264079;org.apache.commons.io.output.LockableFileWriterTest$null;11;10;16;16;29;4367;2379;1876;112;1093;6427
1264079;org.apache.commons.io.output.NullOutputStreamTest$null;2;0;0;0;0;4367;2379;1876;112;1093;6427
1264080;org.apache.commons.io.output.NullWriterTest$null;1;1;0;0;0;4367;2379;1876;112;1093;6427
1264204;org.apache.commons.io.output.ProxyOutputStreamTest$null;3;1;0;2;62;4367;2379;1876;112;1093;6429
1264319;org.apache.commons.io.output.ProxyWriterTest$null;3;0;9;25;29;4377;2388;1876;113;1083;6454
1264328;org.apache.commons.io.output.StringBuilderWriterTest$null;2;1;3;3;8;4380;2390;1877;113;1080;6457
1264352;org.apache.commons.io.output.TaggedOutputStreamTest$null;4;2;8;8;163;4388;2390;1885;113;1072;6465
1264387;org.apache.commons.io.output.TeeOutputStreamTest$null;3;1;10;10;27;4398;2390;1895;113;1062;6475
1265740;org.apache.commons.io.output.WriterOutputStreamTest$null;19;13;34;46;46;4432;2408;1904;120;1028;6521
1265970;org.apache.commons.io.output.XmlStreamWriterTest$null;7;8;46;46;197;4478;2408;1950;120;982;6567
