CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1087;gnu.trove.TDecoratorsTest$null;11;17;38;88;88;38;29;9;0;6136;88
38736;gnu.trove.decorator.TObjectPrimitiveMapDecoratorTest$null;73;42;319;1117;1117;357;212;143;2;5817;1205
72050;gnu.trove.decorator.TPrimitiveObjectMapDecoratorTest$null;76;49;252;1057;1090;609;372;234;3;5565;2262
276578;gnu.trove.decorator.TPrimitivePrimitiveMapDecoratorTest$null;2991;253;272;1021;1070;881;536;342;3;5293;3283
311361;gnu.trove.decorator.TPrimitiveSetDecoratorTest$null;70;34;94;870;1042;975;580;388;7;5199;4153
314384;gnu.trove.impl.PrimeFinderTest$null;6;3;7;494;502;982;587;388;7;5192;4647
343175;gnu.trove.impl.hash.THashTest$null;41;30;80;939;1428;1062;632;420;10;5112;5586
357136;gnu.trove.impl.hash.TObjectHashTest$null;36;21;13;680;813;1075;632;433;10;5099;6266
707288;gnu.trove.list.array.TArrayListTest$null;1388;1892;134;251;283;1209;688;500;21;4965;6517
729756;gnu.trove.list.array.TPrimitiveArrayListTest$null;28;19;238;1074;1382;1447;831;592;24;4727;7591
730193;gnu.trove.list.linked.TLinkableAdapterTest$null;6;4;17;46;46;1464;834;606;24;4710;7637
764384;gnu.trove.list.linked.TLinkedListTest$null;360;120;224;366;383;1688;957;705;26;4486;8003
791108;gnu.trove.list.linked.TPrimitiveLinkedListTest$null;36;24;277;1038;1232;1965;1121;812;32;4209;9041
799362;gnu.trove.map.hash.NoEntryValueTest$null;11;10;12;616;726;1977;1125;818;34;4197;9657
841595;gnu.trove.map.hash.TCustomHashMapTest$null;80;61;70;680;871;2047;1143;869;35;4127;10337
869480;gnu.trove.map.hash.THashMapTest$null;41;25;255;1030;1279;2302;1315;951;36;3872;11367
994585;gnu.trove.map.hash.TObjectPrimitiveCustomHashMapTest$null;14;13;604;623;741;2906;1315;951;640;3268;11990
1048287;gnu.trove.map.hash.TObjectPrimitiveHashMapTest$null;1300;131;218;551;1608;3125;1450;1034;641;3049;12541
1135721;gnu.trove.map.hash.TPrimitiveObjectHashMapTest$null;1227;138;387;907;1921;3512;1712;1159;641;2662;13448
1247464;gnu.trove.map.hash.TPrimitivePrimitiveHashMapTest$null;1424;131;415;979;2079;3927;1995;1291;641;2247;14427
1248463;gnu.trove.set.hash.TCustomHashSetTest$null;10;9;29;80;726;3956;2002;1313;641;2218;14507
1265187;gnu.trove.set.hash.THashSetTest$null;155;57;83;257;1038;4039;2049;1349;641;2135;14764
1357879;gnu.trove.set.hash.TLinkedHashSetTest$null;18307;413;42;235;1100;4081;2069;1371;641;2093;14999
1366426;gnu.trove.set.hash.TPrimitiveHashSetTest$null;64;31;65;253;1128;4146;2116;1389;641;2028;15252
1367912;gnu.trove.stack.array.TStackTest$null;9;8;63;158;259;4209;2137;1431;641;1965;15410
1368149;gnu.trove.strategy.IdentityHashingStrategyTest$null;9;7;2;20;672;4211;2139;1431;641;1963;15430
