CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
550;org.jaxen.test.AncestorOrSelfAxisIteratorTest$null;54;71;4;6;6;4;0;4;0;5025;6
253735;org.jaxen.test.ArithmeticTest$null;116;130;365;2527;2527;369;36;300;33;4660;2533
253739;org.jaxen.test.AxisTest$null;3;0;0;1;1;369;36;300;33;4660;2534
779030;org.jaxen.test.BaseXPathTest$null;198;205;794;3302;3644;1163;286;833;44;3866;5836
856456;org.jaxen.test.BinaryExprTest$null;37;38;12;2017;2407;1175;287;844;44;3854;7853
1057121;org.jaxen.test.BooleanTest$null;98;111;13;2109;2761;1188;293;851;44;3841;9962
1235890;org.jaxen.test.CeilingTest$null;89;105;17;2035;2444;1205;303;858;44;3824;11997
1400886;org.jaxen.test.ConcatTest$null;84;101;4;1966;2324;1209;306;859;44;3820;13963
1578171;org.jaxen.test.ContainsTest$null;93;100;8;2010;2429;1217;313;860;44;3812;15973
1783320;org.jaxen.test.ContextTest$null;99;109;12;1996;2486;1229;319;860;50;3800;17969
2023633;org.jaxen.test.CountTest$null;101;135;6;2053;2583;1235;320;865;50;3794;20022
2237584;org.jaxen.test.DOM3NamespaceTest$null;91;90;14;2002;2452;1249;330;869;50;3780;22024
4634188;org.jaxen.test.DOM4JNavigatorTest$null;1433;885;532;3086;4124;1781;557;1165;59;3248;25110
4848104;org.jaxen.test.DOM4JXPathTest$null;105;108;2;2038;2738;1783;559;1165;59;3246;27148
6993809;org.jaxen.test.DOMNavigatorTest$null;1547;834;44;2610;4229;1827;597;1171;59;3202;29758
7300051;org.jaxen.test.DOMXPathTest$null;187;135;37;2264;3462;1864;606;1199;59;3165;32022
7503090;org.jaxen.test.DefaultNamestepTest$null;85;85;5;1971;2634;1869;607;1203;59;3160;33993
7701951;org.jaxen.test.DefaultXPathExprTest$null;86;86;0;1944;2534;1869;607;1203;59;3160;35937
7702038;org.jaxen.test.DefaultXPathFactoryTest$null;7;5;0;12;13;1869;607;1203;59;3160;35949
7702539;org.jaxen.test.DescendantAxisIteratorTest$null;52;53;0;5;28;1869;607;1203;59;3160;35954
7941717;org.jaxen.test.EqualsTest$null;100;99;3;2019;2764;1872;607;1205;60;3157;37973
8149383;org.jaxen.test.ExtensionFunctionTest$null;87;87;10;1980;2676;1882;607;1215;60;3147;39953
8335103;org.jaxen.test.FalseTest$null;81;81;1;1903;2338;1883;608;1215;60;3146;41856
8535150;org.jaxen.test.FloorTest$null;87;85;8;1956;2444;1891;609;1222;60;3138;43812
8535405;org.jaxen.test.FollowingAxisIteratorTest$null;53;52;0;4;18;1891;609;1222;60;3138;43816
8535483;org.jaxen.test.FollowingSiblingAxisIteratorTest$null;52;51;1;1;5;1892;609;1223;60;3137;43817
8535543;org.jaxen.test.FunctionCallExceptionTest$null;3;1;2;17;19;1894;611;1223;60;3135;43834
8746662;org.jaxen.test.FunctionContextTest$null;89;92;14;1909;2404;1908;612;1224;72;3121;45743
8998365;org.jaxen.test.IdTest$null;105;116;7;1978;2713;1915;618;1225;72;3114;47721
8998366;org.jaxen.test.IterableAxisTest$null;3;0;0;0;0;1915;618;1225;72;3114;47721
11643061;org.jaxen.test.JDOMNavigatorTest$null;1461;912;27;2567;4150;1942;641;1229;72;3087;50288
11870113;org.jaxen.test.JDOMXPathTest$null;100;102;209;1970;2600;2151;850;1229;72;2878;52258
11952381;org.jaxen.test.JavaBeanNavigatorTest$null;39;39;18;1796;2678;2169;861;1236;72;2860;54054
11952466;org.jaxen.test.JaxenExceptionTest$null;4;2;1;25;28;2170;862;1236;72;2859;54079
12023059;org.jaxen.test.JaxenHandlerTest$null;52;33;6;1854;2817;2176;866;1238;72;2853;55933
12023214;org.jaxen.test.JaxenRuntimeExceptionTest$null;3;1;4;28;29;2180;868;1240;72;2849;55961
12200115;org.jaxen.test.LangTest$null;126;127;7;1818;2916;2187;872;1243;72;2842;57779
