CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
799;gnu.trove.TDecoratorsTest$null;12;41;38;88;88;38;29;9;0;6136;88
36353;gnu.trove.decorator.TObjectPrimitiveMapDecoratorTest$null;67;44;319;1117;1117;357;209;145;3;5817;1205
72136;gnu.trove.decorator.TPrimitiveObjectMapDecoratorTest$null;83;48;252;1056;1090;609;369;236;4;5565;2261
305777;gnu.trove.decorator.TPrimitivePrimitiveMapDecoratorTest$null;3183;266;273;1020;1070;882;526;350;6;5292;3281
341557;gnu.trove.decorator.TPrimitiveSetDecoratorTest$null;74;43;93;868;1042;975;570;397;8;5199;4149
345273;gnu.trove.impl.PrimeFinderTest$null;6;3;7;494;502;982;577;397;8;5192;4643
379897;gnu.trove.impl.hash.THashTest$null;44;40;83;938;1428;1065;622;430;13;5109;5581
397405;gnu.trove.impl.hash.TObjectHashTest$null;35;23;14;678;813;1079;622;443;14;5095;6259
735749;gnu.trove.list.array.TArrayListTest$null;1820;2201;134;251;283;1213;677;511;25;4961;6510
759312;gnu.trove.list.array.TPrimitiveArrayListTest$null;29;20;239;1071;1382;1452;817;606;29;4722;7581
759628;gnu.trove.list.linked.TLinkableAdapterTest$null;7;4;17;46;46;1469;820;620;29;4705;7627
803985;gnu.trove.list.linked.TLinkedListTest$null;435;140;224;366;383;1693;943;719;31;4481;7993
829120;gnu.trove.list.linked.TPrimitiveLinkedListTest$null;43;27;277;1034;1232;1970;1114;821;35;4204;9027
836483;gnu.trove.map.hash.NoEntryValueTest$null;18;10;12;614;726;1982;1118;826;38;4192;9641
877709;gnu.trove.map.hash.TCustomHashMapTest$null;78;68;71;681;871;2053;1139;875;39;4121;10322
910238;gnu.trove.map.hash.THashMapTest$null;42;28;259;1029;1279;2312;1309;959;44;3862;11351
918101;gnu.trove.map.hash.TObjectPrimitiveCustomHashMapTest$null;16;12;25;619;741;2337;1316;977;44;3837;11970
1080656;gnu.trove.map.hash.TObjectPrimitiveHashMapTest$null;1211;172;218;1107;1608;2555;1452;1059;44;3619;13077
1287785;gnu.trove.map.hash.TPrimitiveObjectHashMapTest$null;1267;158;387;1456;1921;2942;1714;1184;44;3232;14533
1483450;gnu.trove.map.hash.TPrimitivePrimitiveHashMapTest$null;1552;162;415;1529;2079;3357;1992;1321;44;2817;16062
1489186;gnu.trove.set.hash.TCustomHashSetTest$null;11;10;29;588;726;3386;1999;1343;44;2788;16650
1546497;gnu.trove.set.hash.THashSetTest$null;165;64;85;762;1038;3471;2046;1380;45;2703;17412
1882388;gnu.trove.set.hash.TLinkedHashSetTest$null;18728;438;41;738;1100;3512;2063;1404;45;2662;18150
1915521;gnu.trove.set.hash.TPrimitiveHashSetTest$null;79;32;65;800;1128;3577;2110;1422;45;2597;18950
1917085;gnu.trove.stack.array.TStackTest$null;12;8;63;158;259;3640;2131;1464;45;2534;19108
1923969;gnu.trove.strategy.IdentityHashingStrategyTest$null;10;8;1;517;672;3641;2132;1464;45;2533;19625
