CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
0;net.sf.lavalamp.AptTest$null;3;6;0;0;0;0;0;0;0;277;0
5;net.sf.lavalamp.PauseTest$null;104;101;1;1;1;1;1;0;0;276;1
3250;net.sf.lavalamp.application.AlwaysOffTest$null;132;108;2;24;25;3;2;0;1;274;25
3605;net.sf.lavalamp.application.ApplicationPropertiesTest$null;27;37;0;10;10;3;2;0;1;274;35
4250;net.sf.lavalamp.application.ApplicationPropertiesWebTest$null;39;46;0;10;10;3;2;0;1;274;45
5591;net.sf.lavalamp.application.BuildStatusServletTest$null;118;140;1;11;11;4;3;0;1;273;56
7974;net.sf.lavalamp.application.UniversalRunnerTest$null;105;125;9;24;24;13;7;5;1;264;80
194151;net.sf.lavalamp.application.WebRunTest$null;369;411;121;163;166;134;16;116;2;143;243
203209;net.sf.lavalamp.device.BlinkTest$null;83;89;10;11;17;144;16;118;10;133;254
203209;net.sf.lavalamp.device.CrashTest$null;3;1;0;0;0;145;16;119;10;132;254
208242;net.sf.lavalamp.device.DeviceControllerTest$null;120;129;11;11;19;156;16;130;10;121;265
208242;net.sf.lavalamp.device.DeviceFactoryTest$null;8;6;0;0;24;156;16;130;10;121;265
208242;net.sf.lavalamp.device.DevicePropertiesTest$null;63;49;0;0;10;156;16;130;10;121;265
223764;net.sf.lavalamp.device.PeriodTest$null;5;2;22;23;52;178;16;130;32;99;288
225131;net.sf.lavalamp.device.StatusQuoTest$null;69;92;1;2;15;180;16;130;34;97;290
234718;net.sf.lavalamp.device.TimeOfDayTest$null;6;3;13;14;26;194;16;130;48;82;304
236089;net.sf.lavalamp.device.impl.TellStickJniTest$null;79;74;2;2;23;197;16;130;51;80;306
239342;net.sf.lavalamp.device.impl.TellStickTest$null;102;109;7;7;81;204;16;137;51;73;313
239342;net.sf.lavalamp.factories.DeviceBuildsFactoryTest$null;12;7;0;0;33;204;16;137;51;73;313
239342;net.sf.lavalamp.properties.MissingPropertyExceptionTest$null;3;1;0;0;0;204;16;137;51;73;313
239342;net.sf.lavalamp.site.BuildPropertiesTest$null;21;20;0;0;10;204;16;137;51;73;313
241282;net.sf.lavalamp.site.BuildsCheckerTest$null;84;84;2;3;13;206;16;138;52;71;316
242011;net.sf.lavalamp.site.BuildsTest$null;75;99;1;1;8;208;16;138;54;69;317
242493;net.sf.lavalamp.site.DummyRemoteGetterTest$null;4;2;1;2;2;209;16;138;55;68;319
242987;net.sf.lavalamp.site.DummyRestGetterTest$null;4;1;1;2;2;211;16;138;57;66;321
242987;net.sf.lavalamp.site.MissingBuildExceptionTest$null;4;1;0;0;0;212;16;138;58;65;321
242987;net.sf.lavalamp.site.SiteFactoryTest$null;7;4;0;0;3;212;16;138;58;65;321
254568;net.sf.lavalamp.site.UrlGetterTest$null;395;362;17;17;43;229;16;155;58;48;338
256417;net.sf.lavalamp.site.impl.Bamboo3RestApiTest$null;85;74;4;4;6;233;16;159;58;44;342
257810;net.sf.lavalamp.site.impl.BambooRemoteApiTest$null;78;72;3;3;24;236;16;162;58;41;345
260141;net.sf.lavalamp.site.impl.BambooRestApiTest$null;89;83;5;5;11;241;16;167;58;36;350
264785;net.sf.lavalamp.site.impl.BambooSiteTest$null;93;89;10;10;19;251;16;177;58;26;360
267548;net.sf.lavalamp.site.impl.HudsonTest$null;92;87;6;6;11;257;16;183;58;20;366
