CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
3507;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testAmountOfAttackBonus;78;1;41;194;194;41;5;36;0;505;194
5802;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testAmountOfDefenseBonus;36;1;1;153;194;42;6;36;0;504;347
6619;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testNumberOfMovesPerPlayer;24;1;12;71;88;54;18;36;0;492;418
8968;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testNumberOfOffliners;37;1;16;163;208;70;34;36;0;476;581
12297;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testAverageRoundsOnline;31;1;20;227;281;90;34;56;0;456;808
12374;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfPlayersMultiple;21;1;5;12;12;95;36;59;0;451;820
12500;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testSurvivedPlayers;22;1;6;17;22;101;42;59;0;445;837
12649;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testInitialHealthPerPlayerOne;35;1;9;18;25;110;51;59;0;436;855
12730;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testInitialHealthPerPlayerMultiple;21;1;1;9;21;111;52;59;0;435;864
12939;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageWeaponDamageMultiple;21;1;14;26;39;125;65;60;0;421;890
13003;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testCausedDamagePerPlayerOne;20;1;1;8;25;126;66;60;0;420;898
13059;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testCausedDamagePerPlayerMultiple;20;1;0;7;21;126;66;60;0;420;905
13167;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testShotsFiredWholeSide;19;1;4;11;21;130;70;60;0;416;916
13239;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testHitsWholeSide;18;1;0;7;17;130;70;60;0;416;923
13750;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageLifetimeOne;19;1;32;55;66;162;102;60;0;384;978
13862;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfDuelants;16;1;14;21;26;176;115;61;0;370;999
13901;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfGreenhorns;17;1;0;7;26;176;115;61;0;370;1006
13941;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfSoldiers;19;1;0;7;26;176;115;61;0;370;1013
13980;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfWorkers;15;1;0;7;26;176;115;61;0;370;1020
14021;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageLevelOne;18;1;0;6;25;176;115;61;0;370;1026
14066;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageLevelMultiple;17;1;0;6;21;176;115;61;0;370;1032
14138;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testInitialHealthWholeSideOne;17;1;0;6;17;176;115;61;0;370;1038
