CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
559;org.jaxen.test.AncestorOrSelfAxisIteratorTest$null;52;71;4;6;6;4;0;4;0;5025;6
249972;org.jaxen.test.ArithmeticTest$null;108;129;365;2527;2527;369;36;300;33;4660;2533
249975;org.jaxen.test.AxisTest$null;3;0;0;1;1;369;36;300;33;4660;2534
773942;org.jaxen.test.BaseXPathTest$null;199;200;794;3302;3644;1163;257;862;44;3866;5836
853942;org.jaxen.test.BinaryExprTest$null;38;38;13;2017;2407;1176;258;873;45;3853;7853
1057461;org.jaxen.test.BooleanTest$null;97;105;13;2108;2761;1189;264;880;45;3840;9961
1240406;org.jaxen.test.CeilingTest$null;90;94;17;2034;2444;1206;274;887;45;3823;11995
1409382;org.jaxen.test.ConcatTest$null;83;92;4;1965;2324;1210;277;888;45;3819;13960
1591408;org.jaxen.test.ContainsTest$null;93;99;8;2009;2429;1218;284;889;45;3811;15969
1796061;org.jaxen.test.ContextTest$null;98;108;12;1996;2486;1230;290;889;51;3799;17965
1999037;org.jaxen.test.CountTest$null;100;132;6;2052;2583;1236;295;890;51;3793;20017
2175616;org.jaxen.test.DOM3NamespaceTest$null;91;91;14;2002;2452;1250;305;894;51;3779;22019
4723703;org.jaxen.test.DOM4JNavigatorTest$null;1451;879;531;3085;4124;1781;531;1190;60;3248;25104
4937510;org.jaxen.test.DOM4JXPathTest$null;103;112;2;2038;2738;1783;533;1190;60;3246;27142
7050266;org.jaxen.test.DOMNavigatorTest$null;1604;811;44;2610;4229;1827;574;1193;60;3202;29752
7354284;org.jaxen.test.DOMXPathTest$null;191;139;37;2264;3462;1864;583;1221;60;3165;32016
7525611;org.jaxen.test.DefaultNamestepTest$null;84;86;5;1971;2634;1869;584;1225;60;3160;33987
7695784;org.jaxen.test.DefaultXPathExprTest$null;84;85;0;1944;2534;1869;584;1225;60;3160;35931
7695934;org.jaxen.test.DefaultXPathFactoryTest$null;7;5;0;12;13;1869;584;1225;60;3160;35943
7696218;org.jaxen.test.DescendantAxisIteratorTest$null;51;52;0;5;28;1869;584;1225;60;3160;35948
7900873;org.jaxen.test.EqualsTest$null;97;97;3;2019;2764;1872;584;1227;61;3157;37967
8076190;org.jaxen.test.ExtensionFunctionTest$null;87;86;10;1980;2676;1882;584;1237;61;3147;39947
8236293;org.jaxen.test.FalseTest$null;80;81;1;1903;2338;1883;585;1237;61;3146;41850
8406426;org.jaxen.test.FloorTest$null;86;85;8;1956;2444;1891;586;1244;61;3138;43806
8406678;org.jaxen.test.FollowingAxisIteratorTest$null;52;53;0;4;18;1891;586;1244;61;3138;43810
8406890;org.jaxen.test.FollowingSiblingAxisIteratorTest$null;52;52;1;1;5;1892;586;1245;61;3137;43811
8406966;org.jaxen.test.FunctionCallExceptionTest$null;3;0;2;17;19;1894;588;1245;61;3135;43828
