GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
jdom-JDOM-2.0.6,org.jdom2,AttributeList.ALIterator,0,105,0,10,0,21,0,9,0,4
jdom-JDOM-2.0.6,org.jdom2,Document,0,722,1,85,0,180,1,89,0,47
jdom-JDOM-2.0.6,org.jdom2,JDOMConstants,3,0,0,0,2,0,1,0,1,0
jdom-JDOM-2.0.6,org.jdom2,DescendantIterator,0,208,0,24,0,52,0,17,0,5
jdom-JDOM-2.0.6,org.jdom2,FilterIterator,0,92,0,12,0,30,0,11,0,5
jdom-JDOM-2.0.6,org.jdom2,Text,0,143,0,14,0,39,0,23,0,16
jdom-JDOM-2.0.6,org.jdom2,IllegalDataException,0,42,0,0,0,6,0,3,0,3
jdom-JDOM-2.0.6,org.jdom2,ContentList.FilterListIterator,0,328,0,34,0,64,0,28,0,11
jdom-JDOM-2.0.6,org.jdom2,DocType,0,133,0,6,0,38,0,21,0,18
jdom-JDOM-2.0.6,org.jdom2,Attribute,0,514,0,54,0,129,0,64,0,37
jdom-JDOM-2.0.6,org.jdom2,ContentList,42,810,9,87,0,177,7,71,0,30
jdom-JDOM-2.0.6,org.jdom2,CDATA,0,114,0,16,0,31,0,17,0,9
jdom-JDOM-2.0.6,org.jdom2,SlimJDOMFactory,0,295,0,18,0,30,0,34,0,25
jdom-JDOM-2.0.6,org.jdom2,Namespace.NamespaceSerializationProxy,0,15,0,0,0,5,0,2,0,2
jdom-JDOM-2.0.6,org.jdom2,EntityRef,0,127,0,6,0,35,0,19,0,16
jdom-JDOM-2.0.6,org.jdom2,IllegalAddException,0,257,0,2,0,26,0,14,0,13
jdom-JDOM-2.0.6,org.jdom2,Comment,0,63,0,2,0,15,0,10,0,9
jdom-JDOM-2.0.6,org.jdom2,ContentList.FilterList,24,811,7,79,1,130,6,51,0,14
jdom-JDOM-2.0.6,org.jdom2,IllegalTargetException,0,21,0,0,0,4,0,2,0,2
jdom-JDOM-2.0.6,org.jdom2,StringBin,0,481,0,56,0,99,0,35,0,7
jdom-JDOM-2.0.6,org.jdom2,IllegalNameException,0,42,0,0,0,6,0,3,0,3
jdom-JDOM-2.0.6,org.jdom2,CloneBase,16,7,0,0,2,3,0,2,0,2
jdom-JDOM-2.0.6,org.jdom2,JDOMException,0,13,0,0,0,6,0,3,0,3
jdom-JDOM-2.0.6,org.jdom2,UncheckedJDOMFactory,0,341,0,16,0,106,0,38,0,30
jdom-JDOM-2.0.6,org.jdom2,DataConversionException,0,15,0,0,0,2,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2,ProcessingInstruction,0,411,0,40,0,101,0,41,0,21
jdom-JDOM-2.0.6,org.jdom2,ContentList.CLListIterator,0,273,0,28,0,59,0,25,0,11
jdom-JDOM-2.0.6,org.jdom2,Content.CType,5,83,0,0,0,8,1,3,1,3
jdom-JDOM-2.0.6,org.jdom2,ContentList.CLIterator,0,105,0,10,0,21,0,9,0,4
jdom-JDOM-2.0.6,org.jdom2,AttributeList.new Comparator() {...},0,19,0,2,0,5,0,3,0,2
jdom-JDOM-2.0.6,org.jdom2,Verifier,21,6078,1,257,2,232,2,168,1,40
jdom-JDOM-2.0.6,org.jdom2,Namespace,9,349,2,34,3,60,3,26,1,10
jdom-JDOM-2.0.6,org.jdom2,DefaultJDOMFactory,0,295,0,2,0,53,0,47,0,46
jdom-JDOM-2.0.6,org.jdom2.xpath.jaxen,JDOMXPath,0,304,1,5,0,45,1,14,0,12
jdom-JDOM-2.0.6,org.jdom2.xpath.jaxen,NamespaceContainer,15,15,0,0,1,6,1,3,1,3
jdom-JDOM-2.0.6,org.jdom2.xpath.jaxen,JDOMCoreNavigator,65,324,4,40,15,82,8,48,4,30
jdom-JDOM-2.0.6,org.jdom2.xpath.jaxen,JDOMNavigator,7,84,2,10,2,23,2,9,0,5
jdom-JDOM-2.0.6,org.jdom2.xpath.jaxen,JaxenXPathFactory,0,11,0,0,0,3,0,2,0,2
jdom-JDOM-2.0.6,org.jdom2.xpath.jaxen,JaxenCompiled,2,162,1,9,1,34,1,13,0,9
jdom-JDOM-2.0.6,org.jdom2.xpath.jaxen,JDOM2Navigator,0,3,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.internal,SystemProperty,6,4,0,0,3,1,1,1,1,1
jdom-JDOM-2.0.6,org.jdom2.internal,ReflectionConstructor,67,72,0,2,9,10,1,2,1,1
jdom-JDOM-2.0.6,org.jdom2.internal,ArrayCopy,3,130,0,12,2,19,1,11,1,5
jdom-JDOM-2.0.6,org.jdom2.adapters,AbstractDOMAdapter,7,74,2,6,4,17,2,5,0,3
jdom-JDOM-2.0.6,org.jdom2.adapters,JAXPDOMAdapter,7,26,0,2,2,9,0,4,0,3
jdom-JDOM-2.0.6,org.jdom2.transform,JDOMResult,0,166,0,20,0,55,0,20,0,10
jdom-JDOM-2.0.6,org.jdom2.transform,XSLTransformer,21,104,0,0,6,29,0,11,0,11
jdom-JDOM-2.0.6,org.jdom2.transform,JDOMResult.DocumentBuilder,41,105,1,3,17,37,7,12,6,11
jdom-JDOM-2.0.6,org.jdom2.transform,JDOMResult.FragmentHandler,1,48,0,2,0,14,0,4,0,3
jdom-JDOM-2.0.6,org.jdom2.transform,JDOMSource.JDOMInputSource,0,78,0,6,0,19,0,11,0,8
jdom-JDOM-2.0.6,org.jdom2.transform,XSLTransformException,0,12,0,0,0,6,0,3,0,3
jdom-JDOM-2.0.6,org.jdom2.transform,JDOMSource.DocumentReader,8,33,0,4,2,11,0,5,0,3
jdom-JDOM-2.0.6,org.jdom2.transform,JDOMSource,0,151,0,14,0,45,0,19,0,12
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractOutputProcessor,5,35,1,4,1,6,1,5,0,2
jdom-JDOM-2.0.6,org.jdom2.output.support,WalkerTRIM_FULL_WHITE,0,64,0,13,0,20,0,9,0,2
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractStAXEventProcessor.NSIterator,5,26,0,0,1,7,1,3,1,3
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractOutputProcessor.new Object() {...},4,29,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractSAXOutputProcessor,163,805,11,82,46,214,11,65,1,24
jdom-JDOM-2.0.6,org.jdom2.output.support,WalkerTRIM.new Object() {...},3,23,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,SAXTarget.SAXLocator,0,29,0,0,0,12,0,7,0,7
jdom-JDOM-2.0.6,org.jdom2.output.support,WalkerTRIM,0,96,0,23,0,33,0,14,0,2
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractDOMOutputProcessor,31,595,10,69,3,132,10,55,0,21
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractFormattedWalker.MultiText,0,279,3,29,0,71,3,27,0,10
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractDOMOutputProcessor.new Object() {...},7,47,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractFormattedWalker,14,532,6,76,5,112,7,46,1,11
jdom-JDOM-2.0.6,org.jdom2.output.support,SAXTarget,3,58,0,0,1,19,1,9,1,9
jdom-JDOM-2.0.6,org.jdom2.output.support,WalkerPRESERVE.new Iterator() {...},10,5,0,0,2,2,2,2,2,2
jdom-JDOM-2.0.6,org.jdom2.output.support,WalkerTRIM_FULL_WHITE.new Object() {...},3,23,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,FormatStack.new Object() {...},1,11,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractStAXEventProcessor.new Object() {...},7,47,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractStAXStreamProcessor.new Object() {...},7,47,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractStAXEventProcessor.AttIterator,5,88,0,16,1,19,1,12,1,4
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractXMLOutputProcessor,20,936,12,94,5,249,10,77,0,29
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractSAXOutputProcessor.new Object() {...},8,57,0,0,0,2,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractFormattedWalker.new Iterator() {...},10,5,0,0,2,2,2,2,2,2
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractXMLOutputProcessor.new Object() {...},7,47,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractFormattedWalker.new Object() {...},8,57,0,0,0,2,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractStAXEventProcessor,38,776,14,81,4,171,14,57,0,19
jdom-JDOM-2.0.6,org.jdom2.output.support,WalkerNORMALIZE,12,137,8,31,2,40,6,18,0,4
jdom-JDOM-2.0.6,org.jdom2.output.support,FormatStack,74,629,9,25,13,103,11,31,4,21
jdom-JDOM-2.0.6,org.jdom2.output.support,WalkerPRESERVE,7,37,0,2,3,11,3,6,3,5
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractStAXStreamProcessor,110,886,28,112,11,227,22,74,0,21
jdom-JDOM-2.0.6,org.jdom2.output.support,WalkerNORMALIZE.new Object() {...},3,23,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output.support,AbstractFormattedWalker.Trim,5,63,0,0,0,6,1,3,1,3
jdom-JDOM-2.0.6,org.jdom2.input.stax,DTDParser,3,326,0,42,2,67,1,28,1,7
jdom-JDOM-2.0.6,org.jdom2.input.stax,DefaultStAXFilter,6,23,0,0,3,11,3,11,3,11
jdom-JDOM-2.0.6,org.jdom2.xpath,XPathBuilder,0,216,0,42,0,52,0,31,0,10
jdom-JDOM-2.0.6,org.jdom2.xpath,XPath,75,75,5,7,16,20,7,7,2,6
jdom-JDOM-2.0.6,org.jdom2.xpath,XPathHelper,13,654,6,114,2,160,7,64,1,10
jdom-JDOM-2.0.6,org.jdom2.xpath,XPath.XPathString,32,0,0,0,7,0,2,0,2,0
jdom-JDOM-2.0.6,org.jdom2.xpath,XPathFactory,6,66,2,4,1,14,2,8,0,7
jdom-JDOM-2.0.6,org.jdom2.located,LocatedComment,0,18,0,0,0,8,0,5,0,5
jdom-JDOM-2.0.6,org.jdom2.located,LocatedCDATA,0,18,0,0,0,8,0,5,0,5
jdom-JDOM-2.0.6,org.jdom2.located,LocatedProcessingInstruction,0,28,0,0,0,12,0,7,0,7
jdom-JDOM-2.0.6,org.jdom2.located,LocatedText,0,18,0,0,0,8,0,5,0,5
jdom-JDOM-2.0.6,org.jdom2.located,LocatedDocType,0,29,0,0,0,12,0,7,0,7
jdom-JDOM-2.0.6,org.jdom2.located,LocatedElement,0,34,0,0,0,14,0,8,0,8
jdom-JDOM-2.0.6,org.jdom2.located,LocatedJDOMFactory,0,223,0,0,0,65,0,17,0,17
jdom-JDOM-2.0.6,org.jdom2.located,LocatedEntityRef,0,29,0,0,0,12,0,7,0,7
jdom-JDOM-2.0.6,org.jdom2.output,Format,20,764,4,128,2,209,4,101,0,34
jdom-JDOM-2.0.6,org.jdom2.output,Format.DefaultCharsetEscapeStrategy,0,20,0,4,0,6,0,4,0,2
jdom-JDOM-2.0.6,org.jdom2.output,DOMOutputter,0,269,0,16,0,48,0,40,0,32
jdom-JDOM-2.0.6,org.jdom2.output,Format.TextMode,5,53,0,0,0,5,1,3,1,3
jdom-JDOM-2.0.6,org.jdom2.output,Format.EscapeStrategyUTF,0,6,0,0,0,2,0,2,0,2
jdom-JDOM-2.0.6,org.jdom2.output,LineSeparator,54,115,15,1,15,16,10,4,2,4
jdom-JDOM-2.0.6,org.jdom2.output,Format.EscapeStrategy7Bits,0,11,0,2,0,2,0,3,0,2
jdom-JDOM-2.0.6,org.jdom2.output,StAXStreamOutputter,12,315,1,9,4,79,1,26,0,21
jdom-JDOM-2.0.6,org.jdom2.output,StAXEventOutputter,26,329,2,10,9,72,5,26,3,21
jdom-JDOM-2.0.6,org.jdom2.output,StAXEventOutputter.DefaultStAXEventProcessor,0,3,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output,StAXStreamOutputter.DefaultStAXStreamProcessor,0,3,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output,XMLOutputter.DefaultXMLProcessor,1,26,0,0,1,6,0,3,0,3
jdom-JDOM-2.0.6,org.jdom2.output,SAXOutputter,33,473,6,51,5,125,6,63,0,38
jdom-JDOM-2.0.6,org.jdom2.output,SAXOutputter.DefaultSAXOutputProcessor,0,3,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output,Format.EscapeStrategy8Bits,0,11,0,2,0,2,0,3,0,2
jdom-JDOM-2.0.6,org.jdom2.output,DOMOutputter.DefaultDOMOutputProcessor,0,3,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output,SAXOutputter.new Object() {...},6,41,0,0,0,1,0,1,0,1
jdom-JDOM-2.0.6,org.jdom2.output,Format.new EscapeStrategy() {...},0,10,0,2,0,4,0,3,0,2
jdom-JDOM-2.0.6,org.jdom2.output,XMLOutputter,22,546,1,9,14,144,1,50,0,45
jdom-JDOM-2.0.6,org.jdom2.input,DOMBuilder,1,499,5,55,1,119,5,41,0,12
jdom-JDOM-2.0.6,org.jdom2.input,JDOMParseException,0,61,0,8,0,10,0,11,0,7
jdom-JDOM-2.0.6,org.jdom2.input,StAXStreamBuilder,333,497,69,54,68,113,56,37,0,12
jdom-JDOM-2.0.6,org.jdom2.input,SAXBuilder,139,670,21,63,18,183,15,79,0,52
jdom-JDOM-2.0.6,org.jdom2.input,StAXEventBuilder,12,273,4,34,3,64,4,21,0,6
