CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1214;gnu.trove.TDecoratorsTest$null;14;21;38;88;88;38;29;9;0;6136;88
38943;gnu.trove.decorator.TObjectPrimitiveMapDecoratorTest$null;74;42;319;1117;1117;357;208;147;2;5817;1205
72890;gnu.trove.decorator.TPrimitiveObjectMapDecoratorTest$null;74;37;251;1057;1090;608;366;240;2;5566;2262
273467;gnu.trove.decorator.TPrimitivePrimitiveMapDecoratorTest$null;3061;247;272;1022;1070;880;526;352;2;5294;3284
308986;gnu.trove.decorator.TPrimitiveSetDecoratorTest$null;80;47;94;871;1042;974;570;398;6;5200;4155
312045;gnu.trove.impl.PrimeFinderTest$null;10;4;7;495;502;981;577;398;6;5193;4650
340551;gnu.trove.impl.hash.THashTest$null;42;36;79;940;1428;1060;622;430;8;5114;5590
355607;gnu.trove.impl.hash.TObjectHashTest$null;37;22;13;681;813;1073;622;443;8;5101;6271
714369;gnu.trove.list.array.TArrayListTest$null;1384;1836;134;251;283;1207;677;511;19;4967;6522
735825;gnu.trove.list.array.TPrimitiveArrayListTest$null;28;20;238;1075;1382;1445;819;606;20;4729;7597
736206;gnu.trove.list.linked.TLinkableAdapterTest$null;6;4;17;46;46;1462;822;620;20;4712;7643
772107;gnu.trove.list.linked.TLinkedListTest$null;384;104;224;366;383;1686;944;720;22;4488;8009
799540;gnu.trove.list.linked.TPrimitiveLinkedListTest$null;43;26;278;1039;1232;1964;1105;832;27;4210;9048
807846;gnu.trove.map.hash.NoEntryValueTest$null;17;9;12;618;726;1976;1109;838;29;4198;9666
848222;gnu.trove.map.hash.TCustomHashMapTest$null;77;56;69;681;871;2045;1130;886;29;4129;10347
877239;gnu.trove.map.hash.THashMapTest$null;42;26;257;1033;1279;2302;1296;974;32;3872;11380
886573;gnu.trove.map.hash.TObjectPrimitiveCustomHashMapTest$null;14;13;25;625;741;2327;1303;992;32;3847;12005
1036558;gnu.trove.map.hash.TObjectPrimitiveHashMapTest$null;1197;158;218;1112;1608;2545;1438;1075;32;3629;13117
1239662;gnu.trove.map.hash.TPrimitiveObjectHashMapTest$null;1202;151;387;1463;1921;2932;1700;1200;32;3242;14580
1415341;gnu.trove.map.hash.TPrimitivePrimitiveHashMapTest$null;1517;134;415;1535;2079;3347;1977;1338;32;2827;16115
1422124;gnu.trove.set.hash.TCustomHashSetTest$null;11;9;29;591;726;3376;1984;1360;32;2798;16706
1473145;gnu.trove.set.hash.THashSetTest$null;160;58;84;765;1038;3460;2029;1398;33;2714;17471
1779893;gnu.trove.set.hash.TLinkedHashSetTest$null;15621;421;42;742;1100;3502;2048;1421;33;2672;18213
1808327;gnu.trove.set.hash.TPrimitiveHashSetTest$null;68;33;65;808;1128;3567;2095;1439;33;2607;19021
1810186;gnu.trove.stack.array.TStackTest$null;10;8;63;158;259;3630;2116;1481;33;2544;19179
1816344;gnu.trove.strategy.IdentityHashingStrategyTest$null;10;7;1;521;671;3631;2117;1481;33;2543;19700
