CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
434;org.lunivore.tyburn.ComponentFinderBehaviour$null;21;95;20;24;24;20;8;12;0;126;24
28366;org.lunivore.tyburn.FocuserBehaviour$null;1074;133;24;57;58;44;10;32;2;102;81
28416;org.lunivore.tyburn.HeadlessCheckerBehaviour$null;11;0;0;6;8;44;10;32;2;102;87
28430;org.lunivore.tyburn.NamedComponentFilterBehaviour$null;10;4;2;2;2;46;11;33;2;100;89
28430;org.lunivore.tyburn.SpeedBehaviour$null;5;0;0;0;0;46;11;33;2;100;89
28750;org.lunivore.tyburn.asciigrid.ImageToAsciiGridConverterBehaviour$null;13;2;52;60;60;98;39;57;2;48;149
28778;org.lunivore.tyburn.threaded.ClockedTimeouterBehaviour$null;13;1;1;3;7;99;40;57;2;47;152
32312;org.lunivore.tyburn.threaded.QueuedMiniHashMapBehaviour$null;616;507;6;9;17;105;46;57;2;41;161
36408;org.lunivore.tyburn.threaded.QueuedObjectHolderBehaviour$null;615;607;2;6;16;107;48;57;2;39;167
