CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
0;net.sf.lavalamp.AptTest$null;3;6;0;0;0;0;0;0;0;277;0
5;net.sf.lavalamp.PauseTest$null;103;100;1;1;1;1;1;0;0;276;1
2900;net.sf.lavalamp.application.AlwaysOffTest$null;95;107;2;24;25;3;2;0;1;274;25
3237;net.sf.lavalamp.application.ApplicationPropertiesTest$null;29;37;0;10;10;3;2;0;1;274;35
3606;net.sf.lavalamp.application.ApplicationPropertiesWebTest$null;34;46;0;10;10;3;2;0;1;274;45
4946;net.sf.lavalamp.application.BuildStatusServletTest$null;117;138;1;11;11;4;3;0;1;273;56
7591;net.sf.lavalamp.application.UniversalRunnerTest$null;105;119;9;24;24;13;7;5;1;264;80
138590;net.sf.lavalamp.application.WebRunTest$null;316;474;122;163;166;135;16;117;2;142;243
186736;net.sf.lavalamp.device.BlinkTest$null;83;89;11;11;17;146;16;128;2;131;254
186736;net.sf.lavalamp.device.CrashTest$null;3;1;0;0;0;146;16;128;2;131;254
249668;net.sf.lavalamp.device.DeviceControllerTest$null;131;132;11;11;19;157;16;139;2;120;265
249669;net.sf.lavalamp.device.DeviceFactoryTest$null;8;6;0;0;24;157;16;139;2;120;265
249669;net.sf.lavalamp.device.DevicePropertiesTest$null;54;47;0;0;10;157;16;139;2;120;265
382706;net.sf.lavalamp.device.PeriodTest$null;5;2;23;23;52;180;16;140;24;97;288
382707;net.sf.lavalamp.device.StatusQuoTest$null;66;91;0;0;0;180;16;140;24;97;288
462681;net.sf.lavalamp.device.TimeOfDayTest$null;6;3;14;14;26;194;16;141;37;83;302
485515;net.sf.lavalamp.device.impl.TellStickJniTest$null;75;74;4;4;35;198;16;145;37;79;306
525170;net.sf.lavalamp.device.impl.TellStickTest$null;96;98;7;7;81;205;16;152;37;72;313
525170;net.sf.lavalamp.factories.DeviceBuildsFactoryTest$null;10;6;0;0;33;205;16;152;37;72;313
525171;net.sf.lavalamp.properties.MissingPropertyExceptionTest$null;4;1;0;0;0;205;16;152;37;72;313
525171;net.sf.lavalamp.site.BuildPropertiesTest$null;22;20;0;0;10;205;16;152;37;72;313
541968;net.sf.lavalamp.site.BuildsCheckerTest$null;81;80;3;3;13;208;16;155;37;69;316
547662;net.sf.lavalamp.site.BuildsTest$null;76;74;1;1;8;209;16;156;37;68;317
558960;net.sf.lavalamp.site.DummyRemoteGetterTest$null;4;2;1;2;2;210;16;156;38;67;319
570071;net.sf.lavalamp.site.DummyRestGetterTest$null;4;1;2;2;2;213;16;157;40;64;321
570071;net.sf.lavalamp.site.MissingBuildExceptionTest$null;4;1;0;0;0;213;16;157;40;64;321
570071;net.sf.lavalamp.site.SiteFactoryTest$null;7;4;0;0;3;213;16;157;40;64;321
667014;net.sf.lavalamp.site.UrlGetterTest$null;364;346;16;16;43;229;16;173;40;48;337
689028;net.sf.lavalamp.site.impl.Bamboo3RestApiTest$null;88;98;4;4;6;233;16;177;40;44;341
705703;net.sf.lavalamp.site.impl.BambooRemoteApiTest$null;80;74;3;3;9;236;16;180;40;41;344
733757;net.sf.lavalamp.site.impl.BambooRestApiTest$null;89;80;5;5;11;241;16;185;40;36;349
790035;net.sf.lavalamp.site.impl.BambooSiteTest$null;93;86;10;10;34;251;16;195;40;26;359
823988;net.sf.lavalamp.site.impl.HudsonTest$null;117;84;6;6;11;257;16;201;40;20;365
