CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
685;net.sf.doodleproject.numerics4j.continuedfraction.ContinuedFractionTest$null;21;3;76;85;85;76;47;28;1;3792;85
685;net.sf.doodleproject.numerics4j.exception.ConvergenceExceptionTest$null;4;0;0;0;0;76;47;28;1;3792;85
685;net.sf.doodleproject.numerics4j.exception.NumericExceptionTest$null;4;0;0;0;0;76;47;28;1;3792;85
1883;net.sf.doodleproject.numerics4j.integration.AdaptiveIntegratorTest$null;65;9;133;171;186;209;59;149;1;3659;256
9995;net.sf.doodleproject.numerics4j.integration.RombergIntegratorTest$null;10;3;137;170;185;346;91;183;72;3522;426
12405;net.sf.doodleproject.numerics4j.integration.SimpsonsIntegratorTest$null;11;3;45;58;146;391;117;188;86;3477;484
35070;net.sf.doodleproject.numerics4j.integration.TrapezoidalIntegratorTest$null;248;62;23;36;124;414;124;193;97;3454;520
35083;net.sf.doodleproject.numerics4j.iterativeMethTest$null;3;1;4;5;20;418;124;197;97;3450;525
35552;net.sf.doodleproject.numerics4j.root.BisectionRootFinderTest$null;6;1;49;66;89;467;144;224;99;3401;591
36119;net.sf.doodleproject.numerics4j.root.BracketTest$null;4;1;43;63;63;510;171;236;103;3358;654
36382;net.sf.doodleproject.numerics4j.root.FalsePositionRootFinderTest$null;4;1;34;57;72;544;177;264;103;3324;711
36536;net.sf.doodleproject.numerics4j.root.NewtonRootFinderTest$null;6;2;30;44;69;574;183;288;103;3294;755
36703;net.sf.doodleproject.numerics4j.root.SecantRootFinderTest$null;5;1;34;47;62;608;195;310;103;3260;802
36891;net.sf.doodleproject.numerics4j.series.PowerSeriesTest$null;4;1;35;45;60;643;218;322;103;3225;847
37116;net.sf.doodleproject.numerics4j.series.SeriesTest$null;5;1;22;33;58;665;230;331;104;3203;880
39315;net.sf.doodleproject.numerics4j.special.BetaTest$null;9;5;346;414;492;1011;559;348;104;2857;1294
41098;net.sf.doodleproject.numerics4j.special.ErfTest$null;11;7;203;304;521;1214;730;380;104;2654;1598
41562;net.sf.doodleproject.numerics4j.special.GammaTest$null;8;4;20;84;418;1234;749;381;104;2634;1682
41826;net.sf.doodleproject.numerics4j.special.TrigonometricTest$null;3;1;121;145;145;1355;870;381;104;2513;1827
52407;net.sf.doodleproject.numerics4j.statistics.distribution.BetaDistributionTest$null;181;65;76;182;699;1431;911;416;104;2437;2009
57726;net.sf.doodleproject.numerics4j.statistics.distribution.BinomialDistributionTest$null;23;9;334;438;438;1765;1218;429;118;2103;2447
57996;net.sf.doodleproject.numerics4j.statistics.distribution.CauchyDistributionTest$null;6;1;85;104;104;1850;1301;431;118;2018;2551
64815;net.sf.doodleproject.numerics4j.statistics.distribution.ChiSquaredDistributionTest$null;97;36;89;208;653;1939;1358;463;118;1929;2759
65002;net.sf.doodleproject.numerics4j.statistics.distribution.ExponentialDistributionTest$null;4;1;56;71;71;1995;1412;465;118;1873;2830
75503;net.sf.doodleproject.numerics4j.statistics.distribution.FDistributionTest$null;166;71;89;191;720;2084;1474;492;118;1784;3021
80761;net.sf.doodleproject.numerics4j.statistics.distribution.GammaDistributionTest$null;77;48;11;123;633;2095;1480;497;118;1773;3144
85549;net.sf.doodleproject.numerics4j.statistics.distribution.GeometricDistributionTest$null;41;24;98;195;435;2193;1560;508;125;1675;3339
88603;net.sf.doodleproject.numerics4j.statistics.distribution.HypergeometricDistributionTest$null;41;21;102;216;467;2295;1641;528;126;1573;3555
89098;net.sf.doodleproject.numerics4j.statistics.distribution.LaplaceDistributionTest$null;4;0;125;152;152;2420;1764;530;126;1448;3707
98378;net.sf.doodleproject.numerics4j.statistics.distribution.LogNormalDistributionTest$null;144;55;103;232;712;2523;1850;547;126;1345;3939
98629;net.sf.doodleproject.numerics4j.statistics.distribution.LogisticDistributionTest$null;4;1;81;109;109;2604;1929;549;126;1264;4048
106349;net.sf.doodleproject.numerics4j.statistics.distribution.NegativeBinomialDistributionTest$null;76;40;85;178;429;2689;1990;567;132;1179;4226
112121;net.sf.doodleproject.numerics4j.statistics.distribution.NormalDistributionTest$null;63;31;82;210;706;2771;2066;573;132;1097;4436
114296;net.sf.doodleproject.numerics4j.statistics.distribution.PoissonDistributionTest$null;21;9;64;147;329;2835;2117;580;138;1033;4583
114556;net.sf.doodleproject.numerics4j.statistics.distribution.RayleighDistributionTest$null;3;2;77;96;96;2912;2192;582;138;956;4679
114646;net.sf.doodleproject.numerics4j.statistics.distribution.SaddlePointApproximationTest$null;3;1;15;54;216;2927;2207;582;138;941;4733
124824;net.sf.doodleproject.numerics4j.statistics.distribution.TDistributionTest$null;186;90;88;190;721;3015;2240;637;138;853;4923
125060;net.sf.doodleproject.numerics4j.statistics.distribution.UniformDistributionTest$null;4;1;65;84;84;3080;2299;643;138;788;5007
125570;net.sf.doodleproject.numerics4j.util.DoubleArrayTest$null;3;2;36;51;60;3116;2314;661;141;752;5058
