CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
104843;org.jdom2.TestIllegalAddExceptn$null;71;82;125;2838;2838;125;0;124;1;9539;2838
104843;org.jdom2.TestIllegalNameExceptn$null;4;3;0;0;0;125;0;124;1;9539;2838
104843;org.jdom2.TestIllegalTargetExceptn$null;2;2;0;0;0;125;0;124;1;9539;2838
324275;org.jdom2.TestStringBin$null;3552;327;254;320;320;379;124;232;23;9285;3158
389430;org.jdom2.input.sax.TestTextBuffer$null;40;23;34;2534;2573;413;140;250;23;9251;5692
489697;org.jdom2.test.cases.TestAttribute$null;58;48;140;2810;2897;553;211;313;29;9111;8502
866406;org.jdom2.test.cases.TestAttributeList$null;235;129;221;2852;3029;774;311;432;31;8890;11354
935312;org.jdom2.test.cases.TestBridgeMethods$null;50;44;4;2509;2664;778;311;436;31;8886;13863
1001487;org.jdom2.test.cases.TestCDATA$null;48;30;35;2565;2695;813;326;456;31;8851;16428
1081732;org.jdom2.test.cases.TestComment$null;46;52;10;2554;2709;823;336;456;31;8841;18982
1334699;org.jdom2.test.cases.TestContentList$null;164;139;185;2761;2927;1008;457;511;40;8656;21743
1435252;org.jdom2.test.cases.TestDefaultJDOMFactory$null;58;42;98;2859;3198;1106;505;560;41;8558;24602
1504721;org.jdom2.test.cases.TestDescendantFilterIterator$null;47;23;35;2564;2772;1141;514;586;41;8523;27166
1578786;org.jdom2.test.cases.TestDescendantIterator$null;47;28;11;2532;2765;1152;519;592;41;8512;29698
1661700;org.jdom2.test.cases.TestDocType$null;51;34;57;2615;2814;1209;562;606;41;8455;32313
1830135;org.jdom2.test.cases.TestDocument$null;66;56;262;3165;3646;1471;702;716;53;8193;35478
2110197;org.jdom2.test.cases.TestElement$null;93;107;573;3670;4502;2044;998;926;120;7620;39148
2418374;org.jdom2.test.cases.TestElementFilterList$null;307;101;168;2728;3032;2212;1084;1007;121;7452;41876
2478086;org.jdom2.test.cases.TestEntityRef$null;43;23;20;2509;2789;2232;1104;1007;121;7432;44385
2596488;org.jdom2.test.cases.TestFilterList$null;73;70;19;2664;3377;2251;1119;1011;121;7413;47049
3102364;org.jdom2.test.cases.TestFilterListElement$null;580;211;1;2573;3081;2252;1120;1011;121;7412;49622
3500364;org.jdom2.test.cases.TestFilterListText$null;504;164;1;2545;3021;2253;1120;1012;121;7411;52167
3500364;org.jdom2.test.cases.TestJDOMExceptn$null;6;4;0;0;0;2253;1120;1012;121;7411;52167
3539464;org.jdom2.test.cases.TestNamespace$null;52;14;28;2476;2643;2281;1142;1018;121;7383;54643
3612447;org.jdom2.test.cases.TestNamespaceAware$null;49;37;46;2544;2873;2327;1180;1026;121;7337;57187
3716210;org.jdom2.test.cases.TestProcessingInstruction$null;74;54;76;2584;2868;2403;1239;1043;121;7261;59771
3810682;org.jdom2.test.cases.TestSerialization$null;63;36;13;2594;3195;2416;1242;1046;128;7248;62365
3905842;org.jdom2.test.cases.TestSlimJDOMFactory$null;53;35;1;2646;3315;2417;1243;1046;128;7247;65011
4006806;org.jdom2.test.cases.TestSlimJDOMFactoryNoText$null;56;34;0;2645;3314;2417;1243;1046;128;7247;67656
4073688;org.jdom2.test.cases.TestText$null;41;24;8;2478;2796;2425;1248;1049;128;7239;70134
4168601;org.jdom2.test.cases.TestUncheckedJDOMFactory$null;53;41;18;2577;2947;2443;1255;1060;128;7221;72711
4233868;org.jdom2.test.cases.TestVerifier$null;48;26;1334;2699;3155;3777;2559;1090;128;5887;75410
4310991;org.jdom2.test.cases.TestVerifierCharacters$null;873;160;1054;1363;2792;4831;3613;1090;128;4833;76773
4311516;org.jdom2.test.cases.adapters.TestJAXPDOMAdapter$null;65;131;2;2;2;4833;3613;1091;129;4831;76775
4336185;org.jdom2.test.cases.filter.TestAtributeFilter$null;82;78;49;501;3076;4882;3647;1105;130;4782;77276
4430643;org.jdom2.test.cases.filter.TestContentFilter$null;300;282;99;570;3205;4981;3737;1114;130;4683;77846
4467082;org.jdom2.test.cases.filter.TestElementFilter$null;150;109;4;448;3094;4985;3740;1115;130;4679;78294
4486053;org.jdom2.test.cases.filter.TestFilters$null;74;51;10;426;3029;4995;3745;1119;131;4669;78720
4486191;org.jdom2.test.cases.filter.TestPassThroughFilter$null;9;8;4;6;6;4999;3746;1122;131;4665;78726
4486191;org.jdom2.test.cases.input.TestBuilderErrorHandler$null;3;2;0;0;0;5000;3746;1122;132;4664;78726
4880145;org.jdom2.test.cases.input.TestDOMBuilder$null;267;328;304;1572;4616;5304;4045;1122;137;4360;80298
4889085;org.jdom2.test.cases.input.TestDTDParser$null;40;30;88;411;2706;5392;4105;1150;137;4272;80709
4889113;org.jdom2.test.cases.input.TestJDOMParseExceptn$null;8;11;4;4;4;5396;4109;1150;137;4268;80713
5009983;org.jdom2.test.cases.input.TestSAXBuilder$null;170;212;79;715;3429;5475;4174;1163;138;4189;81428
5190412;org.jdom2.test.cases.input.TestSAXComplexSchema$null;324;213;2;863;3876;5477;4176;1163;138;4187;82291
5230052;org.jdom2.test.cases.input.TestSAXHandler$null;111;55;108;707;3651;5585;4250;1197;138;4079;82998
5431007;org.jdom2.test.cases.input.TestStAXEventBuilder$null;227;173;33;1196;4608;5618;4283;1197;138;4046;84194
5656455;org.jdom2.test.cases.input.TestStAXStreamBuilder$null;229;197;78;1268;4698;5696;4361;1197;138;3968;85462
5656629;org.jdom2.test.cases.input.sax.TestXMLReaderJAXPFactory$null;46;84;0;3;3;5696;4361;1197;138;3968;85465
5700958;org.jdom2.test.cases.input.sax.TestXMLReaderSAX2Factory$null;114;137;2;436;3019;5698;4362;1198;138;3966;85901
5805239;org.jdom2.test.cases.input.sax.TestXMLReaderSchemaFactory$null;274;183;6;513;3275;5704;4365;1201;138;3960;86414
5913365;org.jdom2.test.cases.input.sax.TestXMLReaderSingletons$null;259;183;3;535;3387;5707;4368;1201;138;3957;86949
6023143;org.jdom2.test.cases.input.sax.TestXMLReaderXSDFactory$null;199;226;21;517;3167;5728;4379;1211;138;3936;87466
6029619;org.jdom2.test.cases.jaxb.TestJDOMNamespaceContext$null;34;17;33;330;2647;5761;4407;1216;138;3903;87796
6059377;org.jdom2.test.cases.jaxb.TestJDOMStreamReader$null;57;52;65;638;3428;5826;4411;1276;139;3838;88434
6084671;org.jdom2.test.cases.jaxb.TestJDOMStreamWriter$null;49;40;85;670;3392;5911;4418;1353;140;3753;89104
6206685;org.jdom2.test.cases.located.TestLocatedJDOMFactory$null;229;225;39;716;3767;5950;4451;1359;140;3714;89820
6499885;org.jdom2.test.cases.output.TestDOMOutputter$null;436;218;458;1410;4703;6408;4806;1462;140;3256;91230
