CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
19;com.sap.netweaver.porta.core.ApplicationStatusTest$null;10;12;2;2;2;2;1;1;0;1763;2
19;com.sap.netweaver.porta.core.AuthenticationReasonTest$null;9;2;0;0;0;2;1;1;0;1763;2
19;com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest$null;8;3;0;0;0;2;1;1;0;1763;2
19;com.sap.netweaver.porta.core.CoreExceptionTest$null;9;3;0;0;0;2;1;1;0;1763;2
19;com.sap.netweaver.porta.core.CredentialsTest$null;8;1;0;0;0;2;1;1;0;1763;2
20;com.sap.netweaver.porta.core.DebugSessionInfoTest$null;7;1;0;0;0;2;1;1;0;1763;2
40;com.sap.netweaver.porta.core.DeployResultStatusTest$null;8;4;2;2;2;4;2;2;0;1761;4
40;com.sap.netweaver.porta.core.NoWSGateExceptionTest$null;6;1;0;0;0;4;2;2;0;1761;4
40;com.sap.netweaver.porta.core.NotAuthorizedExceptionTest$null;20;2;0;0;0;4;2;2;0;1761;4
40;com.sap.netweaver.porta.core.ProxyExceptionTest$null;7;1;0;0;0;4;2;2;0;1761;4
40;com.sap.netweaver.porta.core.ServerStateTest$null;8;3;0;0;0;4;2;2;0;1761;4
117;com.sap.netweaver.porta.core.mock.ApplicationMockTest$null;10;15;3;7;7;7;4;3;0;1758;11
453;com.sap.netweaver.porta.core.mock.CoreModuleMockTest$null;11;5;12;21;21;19;11;7;1;1746;32
652;com.sap.netweaver.porta.core.mock.DeployManagerMockTest$null;12;6;4;18;31;23;15;7;1;1742;50
652;com.sap.netweaver.porta.core.mock.DeployResultMockTest$null;7;1;0;0;0;23;15;7;1;1742;50
815;com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest$null;10;3;0;17;27;23;15;7;1;1742;67
821;com.sap.netweaver.porta.core.mock.ServerFactoryTest$null;6;2;1;1;1;24;16;7;1;1741;68
885;com.sap.netweaver.porta.core.mock.ServerMockTest$null;10;10;4;6;6;28;19;8;1;1737;74
4703;com.sap.netweaver.porta.core.nw7.ApplicationImplTest$null;61;97;1;60;62;29;20;8;1;1736;134
26910;com.sap.netweaver.porta.core.nw7.DeployManagerImplTest$null;120;147;21;195;196;50;29;19;2;1715;329
26910;com.sap.netweaver.porta.core.nw7.DeployResultImplTest$null;5;1;0;0;0;50;29;19;2;1715;329
26910;com.sap.netweaver.porta.core.nw7.FaultReasonsTest$null;8;4;0;0;0;50;29;19;2;1715;329
513745;com.sap.netweaver.porta.core.nw7.LMUtilsTest$null;331;428;135;1488;1489;185;88;91;6;1580;1817
549578;com.sap.netweaver.porta.core.nw7.LifecycleManagerImplTest$null;242;208;58;184;199;243;131;106;6;1522;2001
550641;com.sap.netweaver.porta.core.nw7.OperationTest$null;193;180;7;7;13;250;135;109;6;1515;2008
550654;com.sap.netweaver.porta.core.nw7.ServerFactoryTest$null;9;4;2;2;2;252;137;109;6;1513;2010
555483;com.sap.netweaver.porta.core.nw7.ServerImplTest$null;114;103;3;51;63;255;139;110;6;1510;2061
555556;com.sap.netweaver.porta.ide.eclipse.server.runtime.SapNWRuntimeTest$null;17;11;1;5;5;256;139;111;6;1509;2066
