CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
235;org.lunivore.tyburn.ComponentFinderBehaviour$null;12;93;20;24;24;20;1;19;0;202;24
18821;org.lunivore.tyburn.FocuserBehaviour$null;1055;144;19;57;58;39;4;33;2;183;81
18858;org.lunivore.tyburn.HeadlessCheckerBehaviour$null;6;1;0;6;8;39;4;33;2;183;87
18872;org.lunivore.tyburn.NamedComponentFilterBehaviour$null;11;3;2;2;2;41;5;34;2;181;89
18873;org.lunivore.tyburn.SpeedBehaviour$null;4;0;0;0;0;41;5;34;2;181;89
101523;org.lunivore.tyburn.WindowControlBehaviour$null;568;582;54;117;157;95;25;59;11;127;206
101852;org.lunivore.tyburn.actors.WindowGrabberBehaviour$null;113;118;0;4;17;95;25;59;11;127;210
102103;org.lunivore.tyburn.asciigrid.ImageToAsciiGridConverterBehaviour$null;22;3;52;62;66;147;53;83;11;75;272
102119;org.lunivore.tyburn.threaded.ClockedTimeouterBehaviour$null;8;2;1;3;7;148;54;83;11;74;275
105286;org.lunivore.tyburn.threaded.QueuedMiniHashMapBehaviour$null;616;506;5;9;17;153;59;83;11;69;284
107320;org.lunivore.tyburn.threaded.QueuedObjectHolderBehaviour$null;611;606;1;4;16;154;60;83;11;68;288
