CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1024388;org.apache.commons.lang3.concurrent.CallableBackgroundInitializerTest$null;3;2;3;3;7;10394;6476;3802;116;10985;16752
1024967;org.apache.commons.lang3.concurrent.ConcurrentUtilsTest$null;19;17;31;34;38;10425;6490;3819;116;10954;16786
1025011;org.apache.commons.lang3.concurrent.ConstantInitializerTest$null;4;2;3;9;15;10428;6492;3820;116;10951;16795
1025036;org.apache.commons.lang3.concurrent.LazyInitializerTest$null;6;4;2;2;2;10430;6494;3820;116;10949;16797
1025640;org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest$null;33;30;17;19;46;10447;6502;3829;116;10932;16816
1101271;org.apache.commons.lang3.concurrent.TimedSemaphoreTest$null;1186;1201;48;57;57;10495;6536;3836;123;10884;16873
1101483;org.apache.commons.lang3.event.EventListenerSupportTest$null;31;26;13;16;21;10509;6543;3842;124;10870;16889
1102857;org.apache.commons.lang3.event.EventUtilsTest$null;31;22;19;79;232;10528;6549;3855;124;10851;16968
1103750;org.apache.commons.lang3.exception.ContextedExceptionTest$null;27;23;23;51;77;10551;6569;3858;124;10828;17019
1104344;org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest$null;22;20;3;31;77;10554;6571;3859;124;10825;17050
1104797;org.apache.commons.lang3.exception.DefaultExceptionContextTest$null;15;13;0;27;64;10554;6571;3859;124;10825;17077
1110715;org.apache.commons.lang3.exception.ExceptionUtilsTest$null;39;34;113;252;363;10667;6619;3923;125;10712;17329
1595888;org.apache.commons.lang3.math.FractionTest$null;9147;178;670;868;868;11337;7084;4106;147;10042;18197
1596111;org.apache.commons.lang3.math.IEEE754rUtilsTest$null;2;1;54;68;68;11391;7106;4138;147;9988;18265
1612085;org.apache.commons.lang3.math.NumberUtilsTest$null;23;19;592;865;892;11983;7457;4377;149;9396;19130
1612156;org.apache.commons.lang3.mutable.MutableBooleanTest$null;3;1;20;21;21;12003;7477;4377;149;9376;19151
1612254;org.apache.commons.lang3.mutable.MutableByteTest$null;3;2;20;22;22;12023;7497;4377;149;9356;19173
1612347;org.apache.commons.lang3.mutable.MutableDoubleTest$null;4;1;15;19;19;12038;7510;4379;149;9341;19192
1612413;org.apache.commons.lang3.mutable.MutableFloatTest$null;3;1;12;13;13;12050;7520;4381;149;9329;19205
1612484;org.apache.commons.lang3.mutable.MutableIntTest$null;4;2;19;21;22;12069;7539;4381;149;9310;19226
