CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
420;org.apache.commons.io.ByteOrderMarkTestCase$null;5;2;61;98;98;61;40;21;0;5399;98
429;org.apache.commons.io.CharsetsTestCase$null;6;40;2;2;2;63;41;22;0;5397;100
6386;org.apache.commons.io.CopyUtilsTest$null;46;10;101;201;201;164;102;56;6;5296;301
11842;org.apache.commons.io.DemuxTestCase$null;185;175;8;33;57;172;110;56;6;5288;334
13894;org.apache.commons.io.DirectoryWalkerTestCase$null;35;31;75;126;126;247;169;72;6;5213;460
14756;org.apache.commons.io.DirectoryWalkerTestCaseJava4$null;31;13;0;51;126;247;169;72;6;5213;511
20481;org.apache.commons.io.EndianUtilsTest$null;10;4;917;1038;1038;1164;988;170;6;4296;1549
298953;org.apache.commons.io.FileCleanerTestCase$null;4255;4286;48;76;76;1212;1012;187;13;4248;1625
420146;org.apache.commons.io.FileCleaningTrackerTestCase$null;4248;4230;0;28;76;1212;1012;187;13;4248;1653
420264;org.apache.commons.io.FileDeleteStrategyTestCase$null;13;15;30;30;50;1242;1039;190;13;4218;1683
427418;org.apache.commons.io.FileSystemUtilsTestCase$null;16;17;207;459;473;1449;1095;339;15;4011;2142
427583;org.apache.commons.io.FileUtilsCleanDirectoryTestCase$null;17;17;2;9;39;1451;1095;341;15;4009;2151
427752;org.apache.commons.io.FileUtilsCleanSymlinksTestCase$null;21;26;1;8;40;1452;1096;341;15;4008;2159
428299;org.apache.commons.io.FileUtilsDirectoryContainsTestCase$null;22;22;10;30;63;1462;1105;342;15;3998;2189
428398;org.apache.commons.io.FileUtilsFileNewerTestCase$null;12;11;7;7;18;1469;1109;345;15;3991;2196
429699;org.apache.commons.io.FileUtilsListFilesTestCase$null;21;19;34;65;120;1503;1129;359;15;3957;2261
497009;org.apache.commons.io.FileUtilsWaitForTestCase$null;5316;5313;1;18;35;1504;1129;359;16;3956;2279
515143;org.apache.commons.io.FilenameUtilsTestCase$null;42;35;557;703;806;2061;1566;478;17;3399;2982
518282;org.apache.commons.io.FilenameUtilsWildcardTestCase$null;17;32;147;180;187;2208;1680;496;32;3252;3162
519750;org.apache.commons.io.HexDumpTest$null;14;23;127;211;276;2335;1760;541;34;3125;3373
519917;org.apache.commons.io.IOCaseTestCase$null;10;13;9;20;51;2344;1765;545;34;3116;3393
519921;org.apache.commons.io.IOExceptionWithCauseTestCase$null;2;0;2;3;3;2346;1767;545;34;3114;3396
