CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
102430;org.jdom2.TestIllegalAddExceptn$null;292;71;126;2826;2826;126;0;125;1;9162;2826
102430;org.jdom2.TestIllegalNameExceptn$null;3;3;0;0;0;126;0;125;1;9162;2826
102430;org.jdom2.TestIllegalTargetExceptn$null;4;1;0;0;0;126;0;125;1;9162;2826
316916;org.jdom2.TestStringBin$null;3630;443;254;320;320;380;124;233;23;8908;3146
368829;org.jdom2.input.sax.TestTextBuffer$null;49;21;34;2534;2573;414;140;251;23;8874;5680
473455;org.jdom2.test.cases.TestAttribute$null;80;77;137;2798;2886;551;211;314;26;8737;8478
947582;org.jdom2.test.cases.TestAttributeList$null;270;156;221;2843;3018;772;322;422;28;8516;11321
1022157;org.jdom2.test.cases.TestBridgeMethods$null;42;39;4;2514;2666;776;322;426;28;8512;13835
1090903;org.jdom2.test.cases.TestCDATA$null;48;27;35;2570;2697;811;337;446;28;8477;16405
1174798;org.jdom2.test.cases.TestComment$null;49;38;10;2558;2710;821;347;446;28;8467;18963
1437706;org.jdom2.test.cases.TestContentList$null;161;135;185;2766;2929;1006;468;501;37;8282;21729
1548059;org.jdom2.test.cases.TestDefaultJDOMFactory$null;55;55;98;2862;3201;1104;515;551;38;8184;24591
1619045;org.jdom2.test.cases.TestDescendantFilterIterator$null;49;34;35;2569;2774;1139;526;575;38;8149;27160
1694939;org.jdom2.test.cases.TestDescendantIterator$null;51;46;11;2537;2767;1150;531;581;38;8138;29697
1783146;org.jdom2.test.cases.TestDocType$null;54;46;57;2617;2813;1207;574;595;38;8081;32314
1960525;org.jdom2.test.cases.TestDocument$null;93;75;254;3172;3653;1461;725;693;43;7827;35486
2279994;org.jdom2.test.cases.TestElement$null;130;134;575;3676;4498;2036;1025;902;109;7252;39162
2637846;org.jdom2.test.cases.TestElementFilterList$null;316;110;168;2740;3034;2204;1107;988;109;7084;41902
2708778;org.jdom2.test.cases.TestEntityRef$null;44;31;20;2521;2791;2224;1127;988;109;7064;44423
2851726;org.jdom2.test.cases.TestFilterList$null;72;77;19;2676;3378;2243;1139;995;109;7045;47099
3436549;org.jdom2.test.cases.TestFilterListElement$null;534;191;1;2588;3089;2244;1140;995;109;7044;49687
3915666;org.jdom2.test.cases.TestFilterListText$null;443;187;1;2557;3023;2245;1140;996;109;7043;52244
3915667;org.jdom2.test.cases.TestJDOMExceptn$null;6;4;0;0;0;2245;1140;996;109;7043;52244
3962801;org.jdom2.test.cases.TestNamespace$null;41;16;20;2459;2614;2265;1152;1004;109;7023;54703
4049381;org.jdom2.test.cases.TestNamespaceAware$null;55;37;46;2545;2862;2311;1190;1012;109;6977;57248
4163004;org.jdom2.test.cases.TestProcessingInstruction$null;74;56;79;2594;2869;2390;1249;1029;112;6898;59842
4267492;org.jdom2.test.cases.TestSerialization$null;58;41;15;2592;3184;2405;1252;1032;121;6883;62434
4371207;org.jdom2.test.cases.TestSlimJDOMFactory$null;58;34;1;2651;3318;2406;1253;1032;121;6882;65085
4475378;org.jdom2.test.cases.TestSlimJDOMFactoryNoText$null;70;44;0;2650;3317;2406;1253;1032;121;6882;67735
4544984;org.jdom2.test.cases.TestText$null;45;26;8;2482;2798;2414;1258;1035;121;6874;70217
4641476;org.jdom2.test.cases.TestUncheckedJDOMFactory$null;65;44;18;2581;2950;2432;1265;1046;121;6856;72798
4707250;org.jdom2.test.cases.TestVerifier$null;62;29;1320;2674;3116;3752;2557;1074;121;5536;75472
4813882;org.jdom2.test.cases.TestVerifierCharacters$null;866;168;1057;1366;2792;4809;3614;1074;121;4479;76838
4814441;org.jdom2.test.cases.adapters.TestJAXPDOMAdapter$null;69;168;2;2;2;4811;3614;1075;122;4477;76840
4841637;org.jdom2.test.cases.filter.TestAtributeFilter$null;94;98;48;497;3065;4859;3647;1089;123;4429;77337
4955358;org.jdom2.test.cases.filter.TestContentFilter$null;375;326;99;567;3194;4958;3737;1098;123;4330;77904
4994505;org.jdom2.test.cases.filter.TestElementFilter$null;191;139;4;445;3083;4962;3740;1099;123;4326;78349
5015096;org.jdom2.test.cases.filter.TestFilters$null;70;77;12;423;3018;4974;3745;1103;126;4314;78772
5015228;org.jdom2.test.cases.filter.TestPassThroughFilter$null;10;11;4;6;6;4978;3746;1106;126;4310;78778
5015229;org.jdom2.test.cases.input.TestBuilderErrorHandler$null;3;2;0;0;0;4979;3746;1106;127;4309;78778
5406296;org.jdom2.test.cases.input.TestDOMBuilder$null;280;395;303;1568;4593;5282;4044;1106;132;4006;80346
5415592;org.jdom2.test.cases.input.TestDTDParser$null;45;28;88;413;2706;5370;4104;1134;132;3918;80759
5415602;org.jdom2.test.cases.input.TestJDOMParseExceptn$null;10;10;4;4;4;5374;4108;1134;132;3914;80763
5542350;org.jdom2.test.cases.input.TestSAXBuilder$null;218;259;80;740;3509;5454;4172;1149;133;3834;81503
5719042;org.jdom2.test.cases.input.TestSAXComplexSchema$null;279;280;2;859;3852;5456;4174;1149;133;3832;82362
5757372;org.jdom2.test.cases.input.TestSAXHandler$null;99;51;108;705;3640;5564;4247;1184;133;3724;83067
5966046;org.jdom2.test.cases.input.TestStAXEventBuilder$null;234;227;33;1192;4585;5597;4280;1184;133;3691;84259
6194739;org.jdom2.test.cases.input.TestStAXStreamBuilder$null;253;228;78;1264;4675;5675;4358;1184;133;3613;85523
6194962;org.jdom2.test.cases.input.sax.TestXMLReaderJAXPFactory$null;50;71;0;3;3;5675;4358;1184;133;3613;85526
6237692;org.jdom2.test.cases.input.sax.TestXMLReaderSAX2Factory$null;114;106;2;439;3021;5677;4359;1185;133;3611;85965
6336205;org.jdom2.test.cases.input.sax.TestXMLReaderSchemaFactory$null;239;274;6;504;3250;5683;4362;1188;133;3605;86469
6443240;org.jdom2.test.cases.input.sax.TestXMLReaderSingletons$null;265;239;3;527;3362;5686;4365;1188;133;3602;86996
6554834;org.jdom2.test.cases.input.sax.TestXMLReaderXSDFactory$null;256;286;21;519;3175;5707;4376;1198;133;3581;87515
6675392;org.jdom2.test.cases.located.TestLocatedJDOMFactory$null;186;165;39;720;3769;5746;4409;1204;133;3542;88235
7015504;org.jdom2.test.cases.output.TestDOMOutputter$null;389;291;473;1435;4694;6219;4767;1316;136;3069;89670
7079932;org.jdom2.test.cases.output.TestDOMOutputterXmlnsNamespaces$null;159;146;1;451;3113;6220;4767;1317;136;3068;90121
7090461;org.jdom2.test.cases.output.TestFormat$null;40;40;60;479;2870;6280;4815;1329;136;3008;90600
7329026;org.jdom2.test.cases.output.TestSAXOutputter$null;316;322;191;1179;4922;6471;4937;1398;136;2817;91779
7556128;org.jdom2.test.cases.output.TestStAXEventOutputter$null;270;248;154;1158;4953;6625;5057;1432;136;2663;92937
7758850;org.jdom2.test.cases.output.TestStAXStreamOutputter$null;302;222;150;1094;4753;6775;5194;1445;136;2513;94031
7771470;org.jdom2.test.cases.output.TestXMLOutputProcessor$null;44;23;38;449;2830;6813;5223;1454;136;2475;94480
7970157;org.jdom2.test.cases.output.TestXMLOutputter$null;390;211;87;971;4661;6900;5307;1457;136;2388;95451
7970282;org.jdom2.test.cases.serialize.TestSubclassSerializables$null;28;23;0;5;44;6900;5307;1457;136;2388;95456
8048114;org.jdom2.test.cases.special.TestIssue008ExpandEntity$null;167;189;1;568;3522;6901;5307;1458;136;2387;96024
8059030;org.jdom2.test.cases.transform.TestJDOMResult$null;55;32;36;399;2840;6937;5334;1467;136;2351;96423
8075346;org.jdom2.test.cases.transform.TestJDOMSource$null;76;40;16;402;2875;6953;5339;1478;136;2335;96825
8166825;org.jdom2.test.cases.transform.TestJDOMTransform$null;198;174;26;705;3909;6979;5355;1488;136;2309;97530
8166825;org.jdom2.test.cases.transform.TestXSLTransformExceptn$null;3;2;0;0;0;6979;5355;1488;136;2309;97530
8329943;org.jdom2.test.cases.transform.TestXSLTransformer$null;338;334;7;590;3604;6986;5362;1488;136;2302;98120
8330029;org.jdom2.test.cases.util.TestArrayCopy$null;6;2;17;24;55;7003;5366;1501;136;2285;98144
8347559;org.jdom2.test.cases.util.TestNamespaceStack$null;78;37;34;449;3206;7037;5397;1504;136;2251;98593
8347565;org.jdom2.test.cases.util.TestReflectionConstructor$null;7;3;0;1;12;7037;5397;1504;136;2251;98594
8729932;org.jdom2.test.cases.xpath.TestDefaultXPathHelper$null;808;642;112;703;3710;7149;5475;1536;138;2139;99297
8910961;org.jdom2.test.cases.xpath.TestJavaCompiled$null;446;433;74;551;3337;7223;5491;1594;138;2065;99848
9004282;org.jdom2.test.cases.xpath.TestJaxenCompiled$null;308;273;16;475;3190;7239;5500;1601;138;2049;100323
