CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
17;com.sap.netweaver.porta.core.ApplicationStatusTest$null;11;10;2;2;2;2;1;1;0;1763;2
17;com.sap.netweaver.porta.core.AuthenticationReasonTest$null;8;2;0;0;0;2;1;1;0;1763;2
17;com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest$null;8;2;0;0;0;2;1;1;0;1763;2
17;com.sap.netweaver.porta.core.CoreExceptionTest$null;8;2;0;0;0;2;1;1;0;1763;2
18;com.sap.netweaver.porta.core.CredentialsTest$null;7;0;0;0;0;2;1;1;0;1763;2
18;com.sap.netweaver.porta.core.DebugSessionInfoTest$null;7;1;0;0;0;2;1;1;0;1763;2
33;com.sap.netweaver.porta.core.DeployResultStatusTest$null;8;3;2;2;2;4;2;2;0;1761;4
33;com.sap.netweaver.porta.core.NoWSGateExceptionTest$null;7;0;0;0;0;4;2;2;0;1761;4
33;com.sap.netweaver.porta.core.NotAuthorizedExceptionTest$null;23;2;0;0;0;4;2;2;0;1761;4
33;com.sap.netweaver.porta.core.ProxyExceptionTest$null;8;1;0;0;0;4;2;2;0;1761;4
33;com.sap.netweaver.porta.core.ServerStateTest$null;8;2;0;0;0;4;2;2;0;1761;4
98;com.sap.netweaver.porta.core.mock.ApplicationMockTest$null;10;10;3;7;7;7;4;3;0;1758;11
401;com.sap.netweaver.porta.core.mock.CoreModuleMockTest$null;9;4;12;21;21;19;11;7;1;1746;32
584;com.sap.netweaver.porta.core.mock.DeployManagerMockTest$null;11;5;4;18;31;23;15;7;1;1742;50
585;com.sap.netweaver.porta.core.mock.DeployResultMockTest$null;6;1;0;0;0;23;15;7;1;1742;50
720;com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest$null;9;3;0;17;27;23;15;7;1;1742;67
725;com.sap.netweaver.porta.core.mock.ServerFactoryTest$null;6;2;1;1;1;24;16;7;1;1741;68
770;com.sap.netweaver.porta.core.mock.ServerMockTest$null;9;8;4;6;6;28;19;8;1;1737;74
3989;com.sap.netweaver.porta.core.nw7.ApplicationImplTest$null;56;83;1;60;62;29;20;8;1;1736;134
22974;com.sap.netweaver.porta.core.nw7.DeployManagerImplTest$null;106;146;21;195;196;50;29;19;2;1715;329
22974;com.sap.netweaver.porta.core.nw7.DeployResultImplTest$null;6;1;0;0;0;50;29;19;2;1715;329
22974;com.sap.netweaver.porta.core.nw7.FaultReasonsTest$null;7;4;0;0;0;50;29;19;2;1715;329
413138;com.sap.netweaver.porta.core.nw7.LMUtilsTest$null;293;393;133;1488;1489;183;88;91;4;1582;1817
447336;com.sap.netweaver.porta.core.nw7.LifecycleManagerImplTest$null;204;179;59;184;199;242;122;116;4;1523;2001
448355;com.sap.netweaver.porta.core.nw7.OperationTest$null;140;146;7;7;13;249;127;118;4;1516;2008
448368;com.sap.netweaver.porta.core.nw7.ServerFactoryTest$null;8;3;2;2;2;251;129;118;4;1514;2010
452764;com.sap.netweaver.porta.core.nw7.ServerImplTest$null;83;104;3;51;63;254;131;119;4;1511;2061
452836;com.sap.netweaver.porta.ide.eclipse.server.runtime.SapNWRuntimeTest$null;14;9;1;5;5;255;131;120;4;1510;2066
