CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
20;com.sap.netweaver.porta.core.ApplicationStatusTest$null;10;12;2;2;2;2;1;1;0;1763;2
21;com.sap.netweaver.porta.core.AuthenticationReasonTest$null;9;2;0;0;0;2;1;1;0;1763;2
21;com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest$null;8;2;0;0;0;2;1;1;0;1763;2
21;com.sap.netweaver.porta.core.CoreExceptionTest$null;9;2;0;0;0;2;1;1;0;1763;2
21;com.sap.netweaver.porta.core.CredentialsTest$null;7;0;0;0;0;2;1;1;0;1763;2
21;com.sap.netweaver.porta.core.DebugSessionInfoTest$null;7;1;0;0;0;2;1;1;0;1763;2
39;com.sap.netweaver.porta.core.DeployResultStatusTest$null;9;3;2;2;2;4;2;2;0;1761;4
39;com.sap.netweaver.porta.core.NoWSGateExceptionTest$null;7;1;0;0;0;4;2;2;0;1761;4
39;com.sap.netweaver.porta.core.NotAuthorizedExceptionTest$null;25;3;0;0;0;4;2;2;0;1761;4
39;com.sap.netweaver.porta.core.ProxyExceptionTest$null;8;1;0;0;0;4;2;2;0;1761;4
39;com.sap.netweaver.porta.core.ServerStateTest$null;8;3;0;0;0;4;2;2;0;1761;4
118;com.sap.netweaver.porta.core.mock.ApplicationMockTest$null;13;11;3;7;7;7;4;3;0;1758;11
416;com.sap.netweaver.porta.core.mock.CoreModuleMockTest$null;12;4;12;21;21;19;11;8;0;1746;32
622;com.sap.netweaver.porta.core.mock.DeployManagerMockTest$null;13;6;4;18;31;23;15;8;0;1742;50
623;com.sap.netweaver.porta.core.mock.DeployResultMockTest$null;8;2;0;0;0;23;15;8;0;1742;50
780;com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest$null;11;3;0;17;27;23;15;8;0;1742;67
788;com.sap.netweaver.porta.core.mock.ServerFactoryTest$null;9;2;1;1;1;24;16;8;0;1741;68
852;com.sap.netweaver.porta.core.mock.ServerMockTest$null;11;9;4;6;6;28;19;9;0;1737;74
4600;com.sap.netweaver.porta.core.nw7.ApplicationImplTest$null;71;110;1;60;62;29;20;9;0;1736;134
26443;com.sap.netweaver.porta.core.nw7.DeployManagerImplTest$null;123;152;21;195;196;50;32;17;1;1715;329
26443;com.sap.netweaver.porta.core.nw7.DeployResultImplTest$null;6;1;0;0;0;50;32;17;1;1715;329
26443;com.sap.netweaver.porta.core.nw7.FaultReasonsTest$null;9;3;0;0;0;50;32;17;1;1715;329
523730;com.sap.netweaver.porta.core.nw7.LMUtilsTest$null;364;444;133;1488;1489;183;91;89;3;1582;1817
561490;com.sap.netweaver.porta.core.nw7.LifecycleManagerImplTest$null;245;227;58;184;199;241;126;112;3;1524;2001
562832;com.sap.netweaver.porta.core.nw7.OperationTest$null;187;214;7;7;13;248;130;115;3;1517;2008
562845;com.sap.netweaver.porta.core.nw7.ServerFactoryTest$null;8;5;2;2;2;250;132;115;3;1515;2010
567498;com.sap.netweaver.porta.core.nw7.ServerImplTest$null;105;113;3;51;63;253;134;116;3;1512;2061
567568;com.sap.netweaver.porta.ide.eclipse.server.runtime.SapNWRuntimeTest$null;18;10;1;5;5;254;134;117;3;1511;2066
