CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
731;net.sf.doodleproject.numerics4j.continuedfraction.ContinuedFractionTest$null;12;2;76;85;85;76;47;28;1;3792;85
731;net.sf.doodleproject.numerics4j.exception.ConvergenceExceptionTest$null;3;0;0;0;0;76;47;28;1;3792;85
731;net.sf.doodleproject.numerics4j.exception.NumericExceptionTest$null;5;1;0;0;0;76;47;28;1;3792;85
2390;net.sf.doodleproject.numerics4j.integration.AdaptiveIntegratorTest$null;46;8;133;171;186;209;59;149;1;3659;256
10676;net.sf.doodleproject.numerics4j.integration.RombergIntegratorTest$null;6;2;137;170;185;346;91;183;72;3522;426
13140;net.sf.doodleproject.numerics4j.integration.SimpsonsIntegratorTest$null;6;1;45;58;146;391;117;188;86;3477;484
31284;net.sf.doodleproject.numerics4j.integration.TrapezoidalIntegratorTest$null;197;55;23;36;124;414;124;193;97;3454;520
31302;net.sf.doodleproject.numerics4j.iterativeMethTest$null;3;0;4;5;20;418;124;197;97;3450;525
31976;net.sf.doodleproject.numerics4j.root.BisectionRootFinderTest$null;6;1;49;66;89;467;144;224;99;3401;591
32659;net.sf.doodleproject.numerics4j.root.BracketTest$null;3;1;43;63;63;510;174;233;103;3358;654
33023;net.sf.doodleproject.numerics4j.root.FalsePositionRootFinderTest$null;5;1;34;57;72;544;180;261;103;3324;711
33345;net.sf.doodleproject.numerics4j.root.NewtonRootFinderTest$null;5;2;30;44;69;574;186;285;103;3294;755
33632;net.sf.doodleproject.numerics4j.root.SecantRootFinderTest$null;5;0;34;47;62;608;198;307;103;3260;802
33922;net.sf.doodleproject.numerics4j.series.PowerSeriesTest$null;4;1;35;45;60;643;221;319;103;3225;847
34246;net.sf.doodleproject.numerics4j.series.SeriesTest$null;8;1;22;33;58;665;233;328;104;3203;880
37693;net.sf.doodleproject.numerics4j.special.BetaTest$null;13;5;346;414;492;1011;562;345;104;2857;1294
40350;net.sf.doodleproject.numerics4j.special.ErfTest$null;10;5;203;304;521;1214;734;376;104;2654;1598
40973;net.sf.doodleproject.numerics4j.special.GammaTest$null;9;8;20;84;418;1234;753;377;104;2634;1682
41456;net.sf.doodleproject.numerics4j.special.TrigonometricTest$null;2;1;121;145;145;1355;874;377;104;2513;1827
50456;net.sf.doodleproject.numerics4j.statistics.distribution.BetaDistributionTest$null;212;62;76;182;699;1431;915;412;104;2437;2009
57029;net.sf.doodleproject.numerics4j.statistics.distribution.BinomialDistributionTest$null;33;8;334;438;438;1765;1224;425;116;2103;2447
57494;net.sf.doodleproject.numerics4j.statistics.distribution.CauchyDistributionTest$null;4;0;85;104;104;1850;1307;427;116;2018;2551
63458;net.sf.doodleproject.numerics4j.statistics.distribution.ChiSquaredDistributionTest$null;83;36;89;208;653;1939;1365;458;116;1929;2759
63724;net.sf.doodleproject.numerics4j.statistics.distribution.ExponentialDistributionTest$null;4;0;56;71;71;1995;1419;460;116;1873;2830
72421;net.sf.doodleproject.numerics4j.statistics.distribution.FDistributionTest$null;170;61;89;191;720;2084;1481;487;116;1784;3021
76639;net.sf.doodleproject.numerics4j.statistics.distribution.GammaDistributionTest$null;90;33;11;123;633;2095;1487;492;116;1773;3144
81914;net.sf.doodleproject.numerics4j.statistics.distribution.GeometricDistributionTest$null;41;16;98;195;435;2193;1569;500;124;1675;3339
85193;net.sf.doodleproject.numerics4j.statistics.distribution.HypergeometricDistributionTest$null;40;15;102;216;467;2295;1652;518;125;1573;3555
85968;net.sf.doodleproject.numerics4j.statistics.distribution.LaplaceDistributionTest$null;4;1;125;152;152;2420;1775;520;125;1448;3707
94045;net.sf.doodleproject.numerics4j.statistics.distribution.LogNormalDistributionTest$null;97;41;103;232;712;2523;1865;533;125;1345;3939
94617;net.sf.doodleproject.numerics4j.statistics.distribution.LogisticDistributionTest$null;4;1;82;109;109;2605;1944;535;126;1263;4048
101708;net.sf.doodleproject.numerics4j.statistics.distribution.NegativeBinomialDistributionTest$null;80;32;85;178;429;2690;2013;546;131;1178;4226
105898;net.sf.doodleproject.numerics4j.statistics.distribution.NormalDistributionTest$null;60;26;82;210;706;2772;2093;548;131;1096;4436
108091;net.sf.doodleproject.numerics4j.statistics.distribution.PoissonDistributionTest$null;21;7;64;147;329;2836;2148;552;136;1032;4583
108519;net.sf.doodleproject.numerics4j.statistics.distribution.RayleighDistributionTest$null;4;0;77;96;96;2913;2223;554;136;955;4679
108726;net.sf.doodleproject.numerics4j.statistics.distribution.SaddlePointApproximationTest$null;3;1;15;54;216;2928;2238;554;136;940;4733
116783;net.sf.doodleproject.numerics4j.statistics.distribution.TDistributionTest$null;170;61;88;190;721;3016;2304;576;136;852;4923
117130;net.sf.doodleproject.numerics4j.statistics.distribution.UniformDistributionTest$null;4;1;65;84;84;3081;2368;577;136;787;5007
117693;net.sf.doodleproject.numerics4j.util.DoubleArrayTest$null;2;1;36;51;60;3117;2383;595;139;751;5058
