CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
0;net.sf.lavalamp.AptTest$null;5;11;0;0;0;0;0;0;0;246;0
7;net.sf.lavalamp.PauseTest$null;104;102;1;1;1;1;1;0;0;245;1
2926;net.sf.lavalamp.application.AlwaysOffTest$null;167;168;2;12;12;3;2;0;1;243;13
3701;net.sf.lavalamp.application.ApplicationPropertiesTest$null;52;59;1;10;10;4;2;0;2;242;23
4108;net.sf.lavalamp.application.ApplicationPropertiesWebTest$null;61;99;0;9;10;4;2;0;2;242;32
5933;net.sf.lavalamp.application.BuildStatusServletTest$null;191;220;1;11;11;5;3;0;2;241;43
9202;net.sf.lavalamp.application.UniversalRunnerTest$null;151;180;9;23;24;14;7;5;2;232;66
11273;net.sf.lavalamp.device.BlinkTest$null;176;147;14;17;17;28;21;5;2;218;83
11273;net.sf.lavalamp.device.CrashTest$null;6;1;0;0;0;28;21;5;2;218;83
14027;net.sf.lavalamp.device.DeviceControllerTest$null;172;195;11;17;19;39;29;8;2;207;100
14481;net.sf.lavalamp.device.DeviceFactoryTest$null;23;11;8;24;24;47;29;16;2;199;124
15103;net.sf.lavalamp.device.DevicePropertiesTest$null;78;60;4;9;10;51;33;16;2;195;133
15442;net.sf.lavalamp.device.PeriodTest$null;11;3;23;52;52;74;56;16;2;172;185
15442;net.sf.lavalamp.device.StatusQuoTest$null;111;115;0;0;0;74;56;16;2;172;185
15553;net.sf.lavalamp.device.TimeOfDayTest$null;8;4;7;18;26;81;62;17;2;165;203
17533;net.sf.lavalamp.device.impl.TellStickJniTest$null;117;126;0;16;23;81;62;17;2;165;219
24904;net.sf.lavalamp.device.impl.TellStickTest$null;175;153;22;50;81;103;83;18;2;143;269
25187;net.sf.lavalamp.factories.DeviceBuildsFactoryTest$null;13;14;6;17;33;109;85;22;2;137;286
25187;net.sf.lavalamp.properties.MissingPropertyExceptionTest$null;6;2;0;0;0;109;85;22;2;137;286
25337;net.sf.lavalamp.site.BuildPropertiesTest$null;29;40;1;4;10;110;86;22;2;136;290
26912;net.sf.lavalamp.site.BuildsCheckerTest$null;123;121;3;12;13;113;89;22;2;133;302
27685;net.sf.lavalamp.site.BuildsTest$null;137;115;1;6;8;114;90;22;2;132;308
27699;net.sf.lavalamp.site.DummyRemoteGetterTest$null;5;2;2;2;2;116;92;22;2;130;310
27709;net.sf.lavalamp.site.DummyRestGetterTest$null;5;2;2;2;2;118;93;23;2;128;312
27709;net.sf.lavalamp.site.MissingBuildExceptionTest$null;5;2;0;0;0;118;93;23;2;128;312
27732;net.sf.lavalamp.site.SiteFactoryTest$null;9;10;0;2;3;118;93;23;2;128;314
63152;net.sf.lavalamp.site.UrlGetterTest$null;354;495;26;35;35;144;98;41;5;102;349
68518;net.sf.lavalamp.site.impl.Bamboo3RestApiTest$null;125;138;5;5;6;149;98;42;9;97;354
75043;net.sf.lavalamp.site.impl.BambooRemoteApiTest$null;134;133;5;6;9;154;98;43;13;92;360
80380;net.sf.lavalamp.site.impl.BambooRestApiTest$null;142;139;5;5;11;160;98;48;14;86;365
91923;net.sf.lavalamp.site.impl.BambooSiteTest$null;152;119;10;10;19;170;98;57;15;76;375
98870;net.sf.lavalamp.site.impl.HudsonTest$null;130;148;5;6;11;175;98;58;19;71;381
