CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
425;com.thesleepless.helium.ActionRegisterBuilderTest$null;39;33;6;10;10;6;2;4;0;297;10
1644;com.thesleepless.helium.ArticleBuilderTest$null;63;76;12;21;25;18;12;6;0;285;31
9660;com.thesleepless.helium.ArticleParserTest$null;138;179;65;80;93;83;57;25;1;220;111
9830;com.thesleepless.helium.HeliumFactoryTest$null;28;10;2;5;12;85;57;27;1;218;116
10409;com.thesleepless.helium.RegisterActionTest$null;83;79;3;8;49;88;59;28;1;215;124
10841;com.thesleepless.helium.action.ActionActionTest$null;54;38;2;7;52;90;60;29;1;213;131
11887;com.thesleepless.helium.action.ActionSetActionTest$null;76;64;8;15;56;98;60;37;1;205;146
12580;com.thesleepless.helium.action.ConstructActionTest$null;96;94;3;8;48;101;63;37;1;202;154
14852;com.thesleepless.helium.action.IncludeActionTest$null;97;105;12;26;81;113;73;39;1;190;180
17287;com.thesleepless.helium.action.IterateActionTest$null;90;67;8;22;77;121;77;42;2;182;202
18285;com.thesleepless.helium.action.ListActionTest$null;119;64;8;13;60;129;84;43;2;174;215
19697;com.thesleepless.helium.action.VarActionTest$null;88;70;5;16;96;134;88;44;2;169;231
22755;com.thesleepless.helium.action.WhenActionTest$null;140;124;23;34;88;157;103;52;2;146;265
28042;com.thesleepless.helium.ui.text.CommandLineTest$null;123;111;47;66;184;204;130;72;2;99;331
28106;com.thesleepless.helium.util.IteratorFactoryTest$null;19;1;3;3;7;207;132;73;2;96;334
28598;com.thesleepless.helium.util.TagUtilTest$null;26;7;1;8;34;208;132;74;2;95;342
29521;com.thesleepless.heliumx.net.UrlEncodeActionTest$null;90;115;8;13;60;217;135;79;3;86;355
45288;com.thesleepless.heliumx.servlet.HeliumServletTest$null;294;263;28;55;109;245;152;90;3;58;410
48518;com.thesleepless.heliumx.servlet.action.AttributeActionTest$null;198;163;12;18;75;257;161;93;3;46;428
54500;com.thesleepless.heliumx.servlet.action.CookieActionTest$null;316;225;18;28;84;275;170;102;3;28;456
55217;com.thesleepless.heliumx.servlet.action.ParameterActionTest$null;110;54;0;6;58;275;170;102;3;28;462
57387;com.thesleepless.heliumx.servlet.action.RequestActionTest$null;196;133;4;12;62;279;174;102;3;24;474
