CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
378;com.thesleepless.helium.ActionRegisterBuilderTest$null;37;29;6;10;10;6;0;6;0;297;10
1697;com.thesleepless.helium.ArticleBuilderTest$null;62;71;12;21;25;18;10;8;0;285;31
9054;com.thesleepless.helium.ArticleParserTest$null;143;185;65;80;93;83;55;27;1;220;111
9210;com.thesleepless.helium.HeliumFactoryTest$null;27;10;2;5;12;85;55;29;1;218;116
9863;com.thesleepless.helium.RegisterActionTest$null;81;85;3;8;49;88;57;30;1;215;124
10242;com.thesleepless.helium.action.ActionActionTest$null;53;36;2;7;52;90;58;31;1;213;131
11283;com.thesleepless.helium.action.ActionSetActionTest$null;74;64;8;15;56;98;58;39;1;205;146
11939;com.thesleepless.helium.action.ConstructActionTest$null;95;96;3;8;48;101;61;39;1;202;154
14043;com.thesleepless.helium.action.IncludeActionTest$null;94;82;12;26;81;113;71;41;1;190;180
16325;com.thesleepless.helium.action.IterateActionTest$null;88;67;8;22;77;121;75;44;2;182;202
17209;com.thesleepless.helium.action.ListActionTest$null;111;64;8;13;60;129;82;45;2;174;215
18656;com.thesleepless.helium.action.VarActionTest$null;89;73;5;16;96;134;86;46;2;169;231
22099;com.thesleepless.helium.action.WhenActionTest$null;137;122;23;34;88;157;101;54;2;146;265
28113;com.thesleepless.helium.ui.text.CommandLineTest$null;119;109;47;66;184;204;128;74;2;99;331
28175;com.thesleepless.helium.util.IteratorFactoryTest$null;20;1;3;3;7;207;130;75;2;96;334
28631;com.thesleepless.helium.util.TagUtilTest$null;25;6;1;8;34;208;130;76;2;95;342
29535;com.thesleepless.heliumx.net.UrlEncodeActionTest$null;89;116;8;13;60;217;133;81;3;86;355
44911;com.thesleepless.heliumx.servlet.HeliumServletTest$null;292;268;28;55;109;245;150;92;3;58;410
48032;com.thesleepless.heliumx.servlet.action.AttributeActionTest$null;192;157;12;18;75;257;159;95;3;46;428
53697;com.thesleepless.heliumx.servlet.action.CookieActionTest$null;284;238;18;28;84;275;168;104;3;28;456
54462;com.thesleepless.heliumx.servlet.action.ParameterActionTest$null;110;53;0;6;58;275;168;104;3;28;462
56584;com.thesleepless.heliumx.servlet.action.RequestActionTest$null;186;130;4;12;62;279;172;104;3;24;474
