CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
3558;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testAmountOfDefenseBonus;58;1;41;194;194;41;5;36;0;485;194
6344;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testNumberOfOffliners;52;1;16;167;208;57;21;36;0;469;361
7418;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testCriticalHits;23;1;7;85;102;64;25;39;0;462;446
7490;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfPlayersMultiple;21;1;5;12;12;69;27;42;0;457;458
7593;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testSurvivedPlayers;21;1;6;17;22;75;33;42;0;451;475
7716;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testInitialHealthPerPlayerOne;19;1;9;18;25;84;42;42;0;442;493
7946;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageWeaponDamageOne;19;1;15;27;41;99;56;43;0;427;520
7994;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testCausedDamagePerPlayerOne;20;1;0;8;25;99;56;43;0;427;528
8064;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testShotsFiredWholeSide;24;1;4;11;21;103;60;43;0;423;539
8108;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testHitsWholeSide;37;1;0;7;17;103;60;43;0;423;546
8508;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageLifetimeMultiple;20;1;31;53;62;134;91;43;0;392;599
8635;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfAdventurers;17;1;14;21;26;148;104;44;0;378;620
8673;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfDuelants;16;1;0;7;26;148;104;44;0;378;627
8720;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfSoldiers;18;1;0;7;26;148;104;44;0;378;634
8778;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfWorkers;15;1;0;7;26;148;104;44;0;378;641
8833;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageLevelOne;19;1;0;7;25;148;104;44;0;378;648
8878;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testInitialHealthWholeSideOne;16;1;0;6;17;148;104;44;0;378;654
9002;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testEndHealthPerPlayer;17;1;3;18;41;151;107;44;0;375;672
9093;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testEndHealthPerPlayerMultiple;19;1;0;15;37;151;107;44;0;375;687
9177;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testEndHealthWholeSide;17;1;0;10;22;151;107;44;0;375;697
9264;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testEndHealthWholeSideMultiple;19;1;0;10;20;151;107;44;0;375;707
9333;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testMaxPossibleHealthPerPlayer;17;1;0;7;25;151;107;44;0;375;714
9379;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testMaxPossibleHealthPerPlayerMultiple;17;1;1;7;21;152;108;44;0;374;721
9416;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testMaxPossibleHealthWholeSide;26;1;0;6;17;152;108;44;0;374;727
9460;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testMaxPossibleHealthWholeSideMultiple;16;1;0;6;15;152;108;44;0;374;733
9506;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testCausedDamageWholeSide;16;1;0;6;17;152;108;44;0;374;739
9559;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testCausedDamageWholeSideMultiple;15;1;0;6;15;152;108;44;0;374;745
9628;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testShotsFiredPerPlayer;21;1;4;10;29;156;112;44;0;370;755
9667;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testShotsFiredPerPlayerMultiple;33;1;0;6;27;156;112;44;0;370;761
9710;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testHitsPerPlayer;16;1;0;6;25;156;112;44;0;370;767
9752;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testTakenDamagePerPlayer;15;1;0;6;25;156;112;44;0;370;773
9801;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testTakenDamagePerPlayerMultiple;14;1;0;6;21;156;112;44;0;370;779
9843;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testTakenDamageWholeSide;13;1;0;6;17;156;112;44;0;370;785
9944;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageHitDamage;15;1;10;17;28;166;122;44;0;360;802
9988;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testaverageHitDamageMultiple;15;1;0;7;28;166;122;44;0;360;809
10025;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testDodgesPerPlayer;15;1;0;6;25;166;122;44;0;360;815
10063;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testDodgesWholeSide;15;1;0;6;17;166;122;44;0;360;821
12018;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testAmountOfAttackBonus;28;2;1;144;194;167;123;44;0;359;965
12831;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testNumberOfMovesPerPlayer;17;2;9;67;88;176;132;44;0;350;1032
13601;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testNumberOfMovesPerPlayerMultiple;19;2;0;58;88;176;132;44;0;350;1090
15017;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testTargetNoOne;17;2;8;106;128;184;138;46;0;342;1196
15069;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testInitialHealthPerPlayerMultiple;13;2;0;6;21;184;138;46;0;342;1202
15152;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageWeaponDamageMultiple;13;2;0;10;39;184;138;46;0;342;1212
15199;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testCausedDamagePerPlayerMultiple;15;2;0;6;21;184;138;46;0;342;1218
15389;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageLifetimeOne;13;2;7;22;66;191;145;46;0;335;1240
15424;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfGreenhorns;10;2;0;7;26;191;145;46;0;335;1247
15461;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfClasses;15;2;1;7;26;192;146;46;0;334;1254
15499;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testAverageLevelMultiple;15;2;0;6;21;192;146;46;0;334;1260
15537;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testInitialHealthWholeSideMultiple;14;2;0;6;15;192;146;46;0;334;1266
15577;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testHitsPerPlayerMultiple;16;2;0;6;21;192;146;46;0;334;1272
15634;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testTakenDamageWholeSideMultiple;13;2;0;6;15;192;146;46;0;334;1278
15670;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testDodgesPerPlayerMultiple;16;2;0;6;21;192;146;46;0;334;1284
17057;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testTotalSwaps;19;3;4;113;135;196;147;49;0;330;1397
17104;de.outstare.fortbattleplayer.statistics.CombatantStatisticTest$testNumberOfPlayersOne;14;7;0;6;14;196;147;49;0;330;1403
21811;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testAverageRoundsOnlineMultiple;41;8;21;223;280;217;168;49;0;309;1626
24647;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testPercentAbleToShoot;24;33;33;184;246;250;199;51;0;276;1810
35515;de.outstare.fortbattleplayer.statistics.BattleStatisticsTest$testPercentAbleToShootMultiple;137;67;1;151;246;251;200;51;0;275;1961
