CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1;org.jacoco.core.JaCoCoTest$null;4;11;0;0;0;0;0;0;0;0;0
1;org.jacoco.core.analysis.AnalyzerTest$null;85;221;0;0;0;0;0;0;0;0;0
1;org.jacoco.core.analysis.CounterComparatorTest$null;7;9;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.analysis.CoverageBuilderTest$null;6;8;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.analysis.CoverageNodeImplTest$null;7;6;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.analysis.NodeComparatorTest$null;6;3;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.data.ExecutionDataReaderWriterTest$null;13;14;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.data.ExecutionDataStoreTest$null;8;8;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.data.ExecutionDataTest$null;6;6;0;0;0;0;0;0;0;0;0
5;org.jacoco.core.data.SessionInfoStoreTest$null;6;4;0;0;0;0;0;0;0;0;0
5;org.jacoco.core.data.SessionInfoTest$null;4;1;0;0;0;0;0;0;0;0;0
5;org.jacoco.core.internal.ContentTypeDetectorTest$null;15;40;0;0;0;0;0;0;0;0;0
6;org.jacoco.core.internal.Pack200StreamsTest$null;25;30;0;0;0;0;0;0;0;0;0
6;org.jacoco.core.internal.analysis.BundleCoverageImplTest$null;6;2;0;0;0;0;0;0;0;0;0
6;org.jacoco.core.internal.analysis.ClassCoverageImplTest$null;6;15;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.analysis.CounterImplTest$null;10;22;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.analysis.LineImplTest$null;8;14;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.analysis.MethodCoverageImplTest$null;6;5;0;0;0;0;0;0;0;0;0
7;org.jacoco.core.internal.analysis.PackageCoverageTest$null;6;2;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.internal.analysis.SourceFileCoverageImplTest$null;4;0;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.internal.analysis.SourceNodeImplTest$null;10;10;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.internal.analysis.StringPoolTest$null;5;2;0;0;0;0;0;0;0;0;0
8;org.jacoco.core.internal.data.CRC64Test$null;4;2;0;0;0;0;0;0;0;0;0
9;org.jacoco.core.internal.data.CompactDataInputOutputTest$null;7;5;0;0;0;0;0;0;0;0;0
9;org.jacoco.core.internal.flow.InstructionTest$null;17;8;0;0;0;0;0;0;0;0;0
9;org.jacoco.core.internal.instr.SignatureRemoverTest$null;7;5;0;0;0;0;0;0;0;0;0
9;org.jacoco.core.runtime.AgentOptionsTest$null;19;22;0;0;0;0;0;0;0;0;0
9;org.jacoco.core.runtime.RemoteControlReaderWriterTest$null;16;17;0;0;0;0;0;0;0;0;0
10;org.jacoco.core.runtime.WildcardMatcherTest$null;6;4;0;0;0;0;0;0;0;0;0
10;org.jacoco.core.tools.ExecDumpClientTest$null;88;13;0;0;0;0;0;0;0;0;0
13;org.jacoco.core.tools.ExecFileLoaderTest$null;9;5;0;0;0;0;0;0;0;0;0
