CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
341;org.jaxen.test.AncestorOrSelfAxisIteratorTest$null;55;94;4;6;6;4;0;4;0;5025;6
262001;org.jaxen.test.ArithmeticTest$null;134;130;365;2527;2527;369;36;301;32;4660;2533
262004;org.jaxen.test.AxisTest$null;3;1;0;1;1;369;36;301;32;4660;2534
792473;org.jaxen.test.BaseXPathTest$null;234;206;794;3302;3644;1163;293;827;43;3866;5836
874336;org.jaxen.test.BinaryExprTest$null;37;40;12;2017;2407;1175;294;838;43;3854;7853
1084900;org.jaxen.test.BooleanTest$null;92;106;13;2109;2761;1188;300;845;43;3841;9962
1277704;org.jaxen.test.CeilingTest$null;84;115;17;2035;2444;1205;310;852;43;3824;11997
1453392;org.jaxen.test.ConcatTest$null;79;88;4;1966;2324;1209;313;853;43;3820;13963
1641521;org.jaxen.test.ContainsTest$null;88;95;8;2010;2429;1217;320;854;43;3812;15973
1850468;org.jaxen.test.ContextTest$null;95;126;6;1996;2486;1223;326;854;43;3806;17969
2056213;org.jaxen.test.CountTest$null;95;101;6;2059;2583;1229;329;857;43;3800;20028
2240434;org.jaxen.test.DOM3NamespaceTest$null;86;104;14;2008;2452;1243;339;861;43;3786;22036
4674634;org.jaxen.test.DOM4JNavigatorTest$null;1432;991;532;3092;4124;1775;566;1157;52;3254;25128
4886504;org.jaxen.test.DOM4JXPathTest$null;104;130;2;2044;2738;1777;568;1157;52;3252;27172
7022998;org.jaxen.test.DOMNavigatorTest$null;1617;854;44;2616;4229;1821;609;1160;52;3208;29788
7323496;org.jaxen.test.DOMXPathTest$null;169;134;37;2270;3462;1858;618;1188;52;3171;32058
7495425;org.jaxen.test.DefaultNamestepTest$null;85;86;5;1977;2634;1863;619;1192;52;3166;34035
7664321;org.jaxen.test.DefaultXPathExprTest$null;84;85;0;1950;2534;1863;619;1192;52;3166;35985
7664459;org.jaxen.test.DefaultXPathFactoryTest$null;7;5;0;12;13;1863;619;1192;52;3166;35997
7664721;org.jaxen.test.DescendantAxisIteratorTest$null;52;52;0;5;28;1863;619;1192;52;3166;36002
7868056;org.jaxen.test.EqualsTest$null;98;116;3;2025;2764;1866;619;1194;53;3163;38027
8045125;org.jaxen.test.ExtensionFunctionTest$null;87;87;10;1986;2676;1876;619;1204;53;3153;40013
8203657;org.jaxen.test.FalseTest$null;80;81;1;1909;2338;1877;620;1204;53;3152;41922
8374234;org.jaxen.test.FloorTest$null;87;85;8;1962;2444;1885;621;1211;53;3144;43884
8374460;org.jaxen.test.FollowingAxisIteratorTest$null;52;52;0;4;18;1885;621;1211;53;3144;43888
8374510;org.jaxen.test.FollowingSiblingAxisIteratorTest$null;52;51;1;1;5;1886;621;1212;53;3143;43889
8374597;org.jaxen.test.FunctionCallExceptionTest$null;3;0;2;17;19;1888;623;1212;53;3141;43906
8553484;org.jaxen.test.FunctionContextTest$null;91;91;8;1915;2404;1896;624;1213;59;3133;45821
8768846;org.jaxen.test.IdTest$null;109;105;7;1990;2713;1903;630;1214;59;3126;47811
8768846;org.jaxen.test.IterableAxisTest$null;3;0;0;0;0;1903;630;1214;59;3126;47811
10873816;org.jaxen.test.JDOMNavigatorTest$null;1477;844;27;2579;4150;1930;654;1217;59;3099;50390
11066697;org.jaxen.test.JDOMXPathTest$null;101;104;208;1981;2600;2138;862;1217;59;2891;52371
11141615;org.jaxen.test.JavaBeanNavigatorTest$null;39;38;18;1809;2678;2156;873;1224;59;2873;54180
11141738;org.jaxen.test.JaxenExceptionTest$null;4;2;1;25;28;2157;874;1224;59;2872;54205
11211904;org.jaxen.test.JaxenHandlerTest$null;55;34;6;1867;2817;2163;878;1226;59;2866;56072
11212075;org.jaxen.test.JaxenRuntimeExceptionTest$null;4;1;4;28;29;2167;880;1228;59;2862;56100
11391002;org.jaxen.test.LangTest$null;101;100;7;1831;2916;2174;884;1231;59;2855;57931
11556345;org.jaxen.test.LastTest$null;89;111;1;1804;2780;2175;885;1231;59;2854;59735
11609516;org.jaxen.test.LiteralExprTest$null;28;25;4;1718;2473;2179;889;1231;59;2850;61453
11811283;org.jaxen.test.LocalNameTest$null;110;112;15;1843;2921;2194;894;1241;59;2835;63296
11951028;org.jaxen.test.ModTest$null;87;81;0;1662;2217;2194;894;1241;59;2835;64958
12151345;org.jaxen.test.NameTest$null;109;111;8;1836;2913;2202;898;1245;59;2827;66794
12315723;org.jaxen.test.NamespaceTest$null;94;102;1;1773;2664;2203;899;1245;59;2826;68567
12517037;org.jaxen.test.NamespaceURITest$null;111;119;19;1831;2867;2222;908;1255;59;2807;70398
12691085;org.jaxen.test.NodesetEqualityTest$null;98;93;3;1815;2829;2225;911;1255;59;2804;72213
