CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
105515;org.jdom2.TestIllegalAddExceptn$null;98;53;125;2838;2838;125;0;124;1;9539;2838
105516;org.jdom2.TestIllegalNameExceptn$null;6;5;0;0;0;125;0;124;1;9539;2838
105516;org.jdom2.TestIllegalTargetExceptn$null;6;3;0;0;0;125;0;124;1;9539;2838
283624;org.jdom2.TestStringBin$null;3133;327;254;320;320;379;124;232;23;9285;3158
339779;org.jdom2.input.sax.TestTextBuffer$null;43;18;34;2534;2573;413;140;250;23;9251;5692
444035;org.jdom2.test.cases.TestAttribute$null;67;55;136;2810;2897;549;213;311;25;9115;8502
765510;org.jdom2.test.cases.TestAttributeList$null;227;122;221;2856;3029;770;328;415;27;8894;11358
844075;org.jdom2.test.cases.TestBridgeMethods$null;44;29;4;2513;2664;774;328;419;27;8890;13871
917310;org.jdom2.test.cases.TestCDATA$null;55;25;35;2569;2695;809;345;437;27;8855;16440
1001699;org.jdom2.test.cases.TestComment$null;53;35;10;2558;2709;819;355;437;27;8845;18998
1237855;org.jdom2.test.cases.TestContentList$null;158;86;185;2765;2927;1004;476;492;36;8660;21763
1346093;org.jdom2.test.cases.TestDefaultJDOMFactory$null;67;39;98;2863;3198;1102;522;543;37;8562;24626
1421327;org.jdom2.test.cases.TestDescendantFilterIterator$null;55;24;35;2568;2772;1137;532;568;37;8527;27194
1502455;org.jdom2.test.cases.TestDescendantIterator$null;58;27;11;2536;2765;1148;537;574;37;8516;29730
1591807;org.jdom2.test.cases.TestDocType$null;63;37;57;2619;2814;1205;580;588;37;8459;32349
1756249;org.jdom2.test.cases.TestDocument$null;73;54;256;3169;3646;1461;722;697;42;8203;35518
2042410;org.jdom2.test.cases.TestElement$null;105;85;572;3680;4502;2033;1017;909;107;7631;39198
2347162;org.jdom2.test.cases.TestElementFilterList$null;251;91;168;2740;3032;2201;1103;990;108;7463;41938
2417668;org.jdom2.test.cases.TestEntityRef$null;52;23;20;2520;2789;2221;1123;990;108;7443;44458
