CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
0;org.jdom2.TestIllegalAddExceptn$null;37;48;0;0;0;0;0;0;0;0;0
1;org.jdom2.TestIllegalNameExceptn$null;6;3;0;0;0;0;0;0;0;0;0
1;org.jdom2.TestIllegalTargetExceptn$null;5;3;0;0;0;0;0;0;0;0;0
1;org.jdom2.TestStringBin$null;1705;331;0;0;0;0;0;0;0;0;0
1;org.jdom2.input.sax.TestTextBuffer$null;581;12;0;0;0;0;0;0;0;0;0
1;org.jdom2.test.cases.TestAttribute$null;96;44;0;0;0;0;0;0;0;0;0
1;org.jdom2.test.cases.TestAttributeList$null;131;147;0;0;0;0;0;0;0;0;0
1;org.jdom2.test.cases.TestBridgeMethods$null;29;36;0;0;0;0;0;0;0;0;0
2;org.jdom2.test.cases.TestCDATA$null;21;22;0;0;0;0;0;0;0;0;0
2;org.jdom2.test.cases.TestComment$null;25;51;0;0;0;0;0;0;0;0;0
2;org.jdom2.test.cases.TestContentList$null;88;82;0;0;0;0;0;0;0;0;0
2;org.jdom2.test.cases.TestDefaultJDOMFactory$null;30;34;0;0;0;0;0;0;0;0;0
2;org.jdom2.test.cases.TestDescendantFilterIterator$null;23;20;0;0;0;0;0;0;0;0;0
2;org.jdom2.test.cases.TestDescendantIterator$null;26;65;0;0;0;0;0;0;0;0;0
2;org.jdom2.test.cases.TestDocType$null;26;26;0;0;0;0;0;0;0;0;0
2;org.jdom2.test.cases.TestDocument$null;57;56;0;0;0;0;0;0;0;0;0
3;org.jdom2.test.cases.TestElement$null;66;148;0;0;0;0;0;0;0;0;0
3;org.jdom2.test.cases.TestElementFilterList$null;78;65;0;0;0;0;0;0;0;0;0
3;org.jdom2.test.cases.TestEntityRef$null;15;17;0;0;0;0;0;0;0;0;0
3;org.jdom2.test.cases.TestFilterList$null;40;28;0;0;0;0;0;0;0;0;0
3;org.jdom2.test.cases.TestFilterListElement$null;129;219;0;0;0;0;0;0;0;0;0
3;org.jdom2.test.cases.TestFilterListText$null;151;179;0;0;0;0;0;0;0;0;0
3;org.jdom2.test.cases.TestJDOMExceptn$null;16;4;0;0;0;0;0;0;0;0;0
3;org.jdom2.test.cases.TestNamespace$null;21;20;0;0;0;0;0;0;0;0;0
4;org.jdom2.test.cases.TestNamespaceAware$null;29;51;0;0;0;0;0;0;0;0;0
4;org.jdom2.test.cases.TestProcessingInstruction$null;62;100;0;0;0;0;0;0;0;0;0
4;org.jdom2.test.cases.TestSerialization$null;63;56;0;0;0;0;0;0;0;0;0
4;org.jdom2.test.cases.TestSlimJDOMFactory$null;25;32;0;0;0;0;0;0;0;0;0
4;org.jdom2.test.cases.TestSlimJDOMFactoryNoText$null;23;27;0;0;0;0;0;0;0;0;0
4;org.jdom2.test.cases.TestText$null;22;33;0;0;0;0;0;0;0;0;0
4;org.jdom2.test.cases.TestUncheckedJDOMFactory$null;34;29;0;0;0;0;0;0;0;0;0
4;org.jdom2.test.cases.TestVerifier$null;23;30;0;0;0;0;0;0;0;0;0
5;org.jdom2.test.cases.TestVerifierCharacters$null;98;91;0;0;0;0;0;0;0;0;0
5;org.jdom2.test.cases.adapters.TestJAXPDOMAdapter$null;2480;171;0;0;0;0;0;0;0;0;0
5;org.jdom2.test.cases.filter.TestAtributeFilter$null;70;66;0;0;0;0;0;0;0;0;0
5;org.jdom2.test.cases.filter.TestContentFilter$null;232;282;0;0;0;0;0;0;0;0;0
36;org.jdom2.test.cases.filter.TestElementFilter$null;119;164;0;0;0;0;0;0;0;0;0
36;org.jdom2.test.cases.filter.TestFilters$null;74;59;0;0;0;0;0;0;0;0;0
36;org.jdom2.test.cases.filter.TestPassThroughFilter$null;10;9;0;0;0;0;0;0;0;0;0
36;org.jdom2.test.cases.input.TestBuilderErrorHandler$null;3;2;0;0;0;0;0;0;0;0;0
36;org.jdom2.test.cases.input.TestDOMBuilder$null;1279;519;0;0;0;0;0;0;0;0;0
