CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
0;org.jacoco.core.JaCoCoTest$null;4;8;0;0;0;0;0;0;0;0;0
0;org.jacoco.core.analysis.AnalyzerTest$null;66;159;0;0;0;0;0;0;0;0;0
0;org.jacoco.core.analysis.CounterComparatorTest$null;8;7;0;0;0;0;0;0;0;0;0
1;org.jacoco.core.analysis.CoverageBuilderTest$null;8;7;0;0;0;0;0;0;0;0;0
1;org.jacoco.core.analysis.CoverageNodeImplTest$null;9;6;0;0;0;0;0;0;0;0;0
1;org.jacoco.core.analysis.NodeComparatorTest$null;6;2;0;0;0;0;0;0;0;0;0
1;org.jacoco.core.data.ExecutionDataReaderWriterTest$null;16;12;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.data.ExecutionDataStoreTest$null;6;6;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.data.ExecutionDataTest$null;12;4;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.data.SessionInfoStoreTest$null;4;4;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.data.SessionInfoTest$null;4;2;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.internal.ContentTypeDetectorTest$null;14;15;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.internal.Pack200StreamsTest$null;18;24;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.internal.analysis.BundleCoverageImplTest$null;4;2;0;0;0;0;0;0;0;0;0
2;org.jacoco.core.internal.analysis.ClassCoverageImplTest$null;5;3;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.analysis.CounterImplTest$null;7;7;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.analysis.LineImplTest$null;6;6;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.analysis.MethodCoverageImplTest$null;5;4;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.analysis.PackageCoverageTest$null;4;2;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.analysis.SourceFileCoverageImplTest$null;3;0;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.analysis.SourceNodeImplTest$null;7;8;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.analysis.StringPoolTest$null;4;1;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.data.CRC64Test$null;3;2;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.data.CompactDataInputOutputTest$null;6;3;0;0;0;0;0;0;0;0;0
3;org.jacoco.core.internal.flow.InstructionTest$null;7;7;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.internal.instr.SignatureRemoverTest$null;5;4;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.runtime.AgentOptionsTest$null;11;10;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.runtime.RemoteControlReaderWriterTest$null;13;7;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.runtime.WildcardMatcherTest$null;4;3;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.tools.ExecDumpClientTest$null;46;86;0;0;0;0;0;0;0;0;0
4;org.jacoco.core.tools.ExecFileLoaderTest$null;8;5;0;0;0;0;0;0;0;0;0
