CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
469;org.lunivore.tyburn.ComponentFinderBehaviour$null;30;78;20;24;24;20;8;12;0;201;24
9024;org.lunivore.tyburn.FocuserBehaviour$null;71;198;17;56;57;37;11;19;7;184;80
9035;org.lunivore.tyburn.HeadlessCheckerBehaviour$null;14;1;1;1;2;38;12;19;7;183;81
9121;org.lunivore.tyburn.NamedComponentFilterBehaviour$null;10;4;2;8;8;40;13;20;7;181;89
9121;org.lunivore.tyburn.SpeedBehaviour$null;5;0;0;0;0;40;13;20;7;181;89
259551;org.lunivore.tyburn.WindowControlBehaviour$null;696;649;96;118;157;136;24;25;87;85;207
260013;org.lunivore.tyburn.actors.WindowGrabberBehaviour$null;126;107;1;5;17;137;25;25;87;84;212
260409;org.lunivore.tyburn.asciigrid.ImageToAsciiGridConverterBehaviour$null;15;3;52;62;66;189;53;49;87;32;274
260410;org.lunivore.tyburn.threaded.ClockedTimeouterBehaviour$null;7;2;0;0;7;189;53;49;87;32;274
263488;org.lunivore.tyburn.threaded.QueuedMiniHashMapBehaviour$null;413;607;2;6;23;191;55;49;87;30;280
263489;org.lunivore.tyburn.threaded.QueuedObjectHolderBehaviour$null;622;610;0;0;16;191;55;49;87;30;280
