CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1149;gnu.trove.TDecoratorsTest$null;27;72;38;88;88;38;29;9;0;6136;88
36018;gnu.trove.decorator.TObjectPrimitiveMapDecoratorTest$null;66;92;320;1117;1117;358;215;141;2;5816;1205
70682;gnu.trove.decorator.TPrimitiveObjectMapDecoratorTest$null;80;34;252;1057;1090;610;377;230;3;5564;2262
284824;gnu.trove.decorator.TPrimitivePrimitiveMapDecoratorTest$null;2906;249;272;1021;1070;882;536;343;3;5292;3283
319953;gnu.trove.decorator.TPrimitiveSetDecoratorTest$null;66;35;94;870;1042;976;580;389;7;5198;4153
322970;gnu.trove.impl.PrimeFinderTest$null;6;4;7;494;502;983;587;389;7;5191;4647
351138;gnu.trove.impl.hash.THashTest$null;41;30;80;939;1428;1063;632;422;9;5111;5586
364902;gnu.trove.impl.hash.TObjectHashTest$null;34;21;13;680;813;1076;632;435;9;5098;6266
743638;gnu.trove.list.array.TArrayListTest$null;1318;1808;134;251;283;1210;687;503;20;4964;6517
765716;gnu.trove.list.array.TPrimitiveArrayListTest$null;27;20;238;1073;1382;1448;830;595;23;4726;7590
766107;gnu.trove.list.linked.TLinkableAdapterTest$null;6;4;17;46;46;1465;833;609;23;4709;7636
799708;gnu.trove.list.linked.TLinkedListTest$null;359;103;224;366;383;1689;956;708;25;4485;8002
826104;gnu.trove.list.linked.TPrimitiveLinkedListTest$null;38;24;278;1037;1232;1967;1133;804;30;4207;9039
833868;gnu.trove.map.hash.NoEntryValueTest$null;12;10;11;614;726;1978;1137;810;31;4196;9653
876302;gnu.trove.map.hash.TCustomHashMapTest$null;70;62;69;680;871;2047;1155;860;32;4127;10333
903086;gnu.trove.map.hash.THashMapTest$null;40;25;257;1032;1279;2304;1327;942;35;3870;11365
911159;gnu.trove.map.hash.TObjectPrimitiveCustomHashMapTest$null;13;12;25;623;741;2329;1334;960;35;3845;11988
1048688;gnu.trove.map.hash.TObjectPrimitiveHashMapTest$null;1072;136;218;1111;1608;2547;1470;1042;35;3627;13099
1237133;gnu.trove.map.hash.TPrimitiveObjectHashMapTest$null;1057;139;387;1461;1921;2934;1731;1168;35;3240;14560
1434259;gnu.trove.map.hash.TPrimitivePrimitiveHashMapTest$null;1292;133;415;1533;2079;3349;2007;1307;35;2825;16093
1441239;gnu.trove.set.hash.TCustomHashSetTest$null;10;9;29;590;726;3378;2014;1329;35;2796;16683
1490132;gnu.trove.set.hash.THashSetTest$null;156;64;86;765;1038;3464;2061;1367;36;2710;17448
1795474;gnu.trove.set.hash.TLinkedHashSetTest$null;17232;412;42;741;1100;3506;2080;1390;36;2668;18189
1822498;gnu.trove.set.hash.TPrimitiveHashSetTest$null;62;33;65;806;1128;3571;2127;1408;36;2603;18995
1824250;gnu.trove.stack.array.TStackTest$null;9;10;63;158;259;3634;2148;1450;36;2540;19153
1830286;gnu.trove.strategy.IdentityHashingStrategyTest$null;8;7;1;520;671;3635;2149;1450;36;2539;19673
