CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
375;org.jaxen.test.AncestorOrSelfAxisIteratorTest$null;59;78;4;6;6;4;0;4;0;5025;6
263080;org.jaxen.test.ArithmeticTest$null;120;134;365;2527;2527;369;38;299;32;4660;2533
263084;org.jaxen.test.AxisTest$null;3;1;0;1;1;369;38;299;32;4660;2534
819255;org.jaxen.test.BaseXPathTest$null;214;197;795;3302;3644;1164;323;797;44;3865;5836
905522;org.jaxen.test.BinaryExprTest$null;40;40;14;2016;2407;1178;324;808;46;3851;7852
1175108;org.jaxen.test.BooleanTest$null;123;133;19;2106;2761;1197;330;815;52;3832;9958
1470934;org.jaxen.test.CeilingTest$null;94;106;21;2026;2444;1218;340;822;56;3811;11984
1675371;org.jaxen.test.ConcatTest$null;84;101;4;1953;2324;1222;343;823;56;3807;13937
1897415;org.jaxen.test.ContainsTest$null;94;101;8;1997;2429;1230;350;824;56;3799;15934
2130181;org.jaxen.test.ContextTest$null;100;118;16;1983;2486;1246;356;824;66;3783;17917
2357823;org.jaxen.test.CountTest$null;154;129;6;2037;2583;1252;361;825;66;3777;19954
2551969;org.jaxen.test.DOM3NamespaceTest$null;87;93;14;1987;2452;1266;371;829;66;3763;21941
5268089;org.jaxen.test.DOM4JNavigatorTest$null;1481;929;531;3069;4124;1797;597;1125;75;3232;25010
5505027;org.jaxen.test.DOM4JXPathTest$null;106;106;2;2023;2738;1799;599;1125;75;3230;27033
7952090;org.jaxen.test.DOMNavigatorTest$null;1689;896;44;2594;4229;1843;637;1131;75;3186;29627
8292274;org.jaxen.test.DOMXPathTest$null;184;136;37;2248;3462;1880;646;1159;75;3149;31875
8521057;org.jaxen.test.DefaultNamestepTest$null;85;87;4;1957;2634;1884;647;1162;75;3145;33832
8747860;org.jaxen.test.DefaultXPathExprTest$null;85;93;0;1931;2534;1884;647;1162;75;3145;35763
8747966;org.jaxen.test.DefaultXPathFactoryTest$null;6;5;0;12;13;1884;647;1162;75;3145;35775
8748310;org.jaxen.test.DescendantAxisIteratorTest$null;53;53;0;5;28;1884;647;1162;75;3145;35780
9032145;org.jaxen.test.EqualsTest$null;101;99;3;2006;2764;1887;647;1164;76;3142;37786
9289114;org.jaxen.test.ExtensionFunctionTest$null;95;87;10;1966;2676;1897;647;1174;76;3132;39752
9538878;org.jaxen.test.FalseTest$null;85;81;11;1890;2338;1908;648;1174;86;3121;41642
9790584;org.jaxen.test.FloorTest$null;87;88;8;1933;2444;1916;649;1181;86;3113;43575
9790975;org.jaxen.test.FollowingAxisIteratorTest$null;54;57;0;4;18;1916;649;1181;86;3113;43579
9791050;org.jaxen.test.FollowingSiblingAxisIteratorTest$null;53;53;1;1;5;1917;649;1182;86;3112;43580
9791122;org.jaxen.test.FunctionCallExceptionTest$null;3;1;2;17;19;1919;651;1182;86;3110;43597
10065876;org.jaxen.test.FunctionContextTest$null;88;94;26;1886;2404;1945;652;1183;110;3084;45483
10756200;org.jaxen.test.IdTest$null;109;109;16;1943;2713;1961;658;1184;119;3068;47426
10756200;org.jaxen.test.IterableAxisTest$null;4;0;0;0;0;1961;658;1184;119;3068;47426
14106683;org.jaxen.test.JDOMNavigatorTest$null;1482;865;27;2521;4150;1988;681;1188;119;3041;49947
14370953;org.jaxen.test.JDOMXPathTest$null;106;101;207;1924;2600;2195;888;1188;119;2834;51871
14464955;org.jaxen.test.JavaBeanNavigatorTest$null;39;39;18;1754;2678;2213;899;1195;119;2816;53625
14465032;org.jaxen.test.JaxenExceptionTest$null;3;1;1;25;28;2214;900;1195;119;2815;53650
14553363;org.jaxen.test.JaxenHandlerTest$null;54;56;6;1810;2817;2220;904;1197;119;2809;55460
14553504;org.jaxen.test.JaxenRuntimeExceptionTest$null;4;1;4;28;29;2224;906;1199;119;2805;55488
14793824;org.jaxen.test.LangTest$null;104;100;7;1775;2916;2231;910;1202;119;2798;57263
15015388;org.jaxen.test.LastTest$null;93;94;1;1749;2780;2232;911;1202;119;2797;59012
15078973;org.jaxen.test.LiteralExprTest$null;32;25;5;1663;2473;2237;915;1202;120;2792;60675
15354770;org.jaxen.test.LocalNameTest$null;133;111;15;1786;2921;2252;920;1212;120;2777;62461
15538719;org.jaxen.test.ModTest$null;95;82;0;1612;2217;2252;920;1212;120;2777;64073
15810422;org.jaxen.test.NameTest$null;118;113;8;1779;2913;2260;924;1216;120;2769;65852
16030194;org.jaxen.test.NamespaceTest$null;99;99;1;1716;2664;2261;925;1216;120;2768;67568
16304779;org.jaxen.test.NamespaceURITest$null;126;113;19;1774;2867;2280;934;1226;120;2749;69342
16539219;org.jaxen.test.NodesetEqualityTest$null;113;91;3;1759;2829;2283;937;1226;120;2746;71101
16735809;org.jaxen.test.NormalizeSpaceTest$null;91;80;4;1681;2505;2287;939;1228;120;2742;72782
16936952;org.jaxen.test.NotTest$null;96;79;2;1676;2436;2289;940;1229;120;2740;74458
