CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
379;org.apache.commons.io.ByteOrderMarkTestCase$null;6;2;61;98;98;61;40;21;0;5402;98
388;org.apache.commons.io.CharsetsTestCase$null;5;12;2;2;2;63;41;22;0;5400;100
6009;org.apache.commons.io.CopyUtilsTest$null;44;5;101;201;201;164;102;55;7;5299;301
11081;org.apache.commons.io.DemuxTestCase$null;176;178;8;33;54;172;110;55;7;5291;334
12986;org.apache.commons.io.DirectoryWalkerTestCase$null;34;26;75;126;126;247;169;71;7;5216;460
13752;org.apache.commons.io.DirectoryWalkerTestCaseJava4$null;23;13;0;51;126;247;169;71;7;5216;511
18678;org.apache.commons.io.EndianUtilsTest$null;9;4;917;1038;1038;1164;963;194;7;4299;1549
311647;org.apache.commons.io.FileCleanerTestCase$null;4227;4248;42;76;76;1206;981;210;15;4257;1625
456273;org.apache.commons.io.FileCleaningTrackerTestCase$null;4193;4219;0;34;76;1206;981;210;15;4257;1659
456391;org.apache.commons.io.FileDeleteStrategyTestCase$null;13;11;36;36;50;1242;1013;214;15;4221;1695
463008;org.apache.commons.io.FileSystemUtilsTestCase$null;16;12;207;459;473;1449;1068;364;17;4014;2154
463149;org.apache.commons.io.FileUtilsCleanDirectoryTestCase$null;18;15;2;9;39;1451;1068;366;17;4012;2163
463298;org.apache.commons.io.FileUtilsCleanSymlinksTestCase$null;19;18;1;8;40;1452;1069;366;17;4011;2171
463762;org.apache.commons.io.FileUtilsDirectoryContainsTestCase$null;17;16;10;30;63;1462;1078;367;17;4001;2201
463832;org.apache.commons.io.FileUtilsFileNewerTestCase$null;12;13;7;7;18;1469;1082;370;17;3994;2208
464955;org.apache.commons.io.FileUtilsListFilesTestCase$null;20;19;34;65;120;1503;1102;384;17;3960;2273
532210;org.apache.commons.io.FileUtilsWaitForTestCase$null;5316;5312;1;18;35;1504;1102;384;18;3959;2291
548633;org.apache.commons.io.FilenameUtilsTestCase$null;51;30;557;703;806;2061;1547;495;19;3402;2994
551534;org.apache.commons.io.FilenameUtilsWildcardTestCase$null;16;24;147;180;187;2208;1661;513;34;3255;3174
552750;org.apache.commons.io.HexDumpTest$null;9;11;127;211;276;2335;1741;558;36;3128;3385
552888;org.apache.commons.io.IOCaseTestCase$null;7;8;9;20;51;2344;1746;562;36;3119;3405
552891;org.apache.commons.io.IOExceptionWithCauseTestCase$null;2;0;2;3;3;2346;1748;562;36;3117;3408
586978;org.apache.commons.io.IOUtilsCopyTestCase$null;1276;82;55;173;260;2401;1781;578;42;3062;3581
607158;org.apache.commons.io.IOUtilsTestCase$null;38;50;225;410;549;2626;1869;686;71;2837;3991
609247;org.apache.commons.io.IOUtilsWriteTestCase$null;55;17;45;107;201;2671;1891;709;71;2792;4098
610078;org.apache.commons.io.LineIteratorTestCase$null;25;38;24;44;83;2695;1902;722;71;2768;4142
610092;org.apache.commons.io.TaggedIOExceptionTest$null;3;1;3;9;10;2698;1905;722;71;2765;4151
613521;org.apache.commons.io.ThreadMonitorTestCase$null;403;402;8;11;12;2706;1913;722;71;2757;4162
614652;org.apache.commons.io.comparator.CompositeFileComparatorTest$null;19;15;38;73;120;2744;1940;733;71;2719;4235
614662;org.apache.commons.io.comparator.DefaultFileComparatorTest$null;12;9;0;1;22;2744;1940;733;71;2719;4236
614791;org.apache.commons.io.comparator.DirectoryFileComparatorTest$null;12;10;8;11;30;2752;1948;733;71;2711;4247
614899;org.apache.commons.io.comparator.ExtensionFileComparatorTest$null;12;10;1;9;48;2753;1948;734;71;2710;4256
704374;org.apache.commons.io.comparator.LastModifiedFileComparatorTest$null;13826;13219;17;21;54;2770;1965;734;71;2693;4277
704508;org.apache.commons.io.comparator.NameFileComparatorTest$null;13;10;1;7;31;2771;1965;735;71;2692;4284
704620;org.apache.commons.io.comparator.PathFileComparatorTest$null;13;10;1;7;31;2772;1965;736;71;2691;4291
705358;org.apache.commons.io.comparator.SizeFileComparatorTest$null;18;16;16;38;89;2788;1980;737;71;2675;4329
705417;org.apache.commons.io.filefilter.AndFileFilterTestCase$null;6;1;9;10;16;2797;1989;737;71;2666;4339
1223407;org.apache.commons.io.filefilter.FileFilterTestCase$null;2038;2034;180;354;591;2977;2106;800;71;2486;4693
1223407;org.apache.commons.io.filefilter.OrFileFilterTestCase$null;5;2;0;0;14;2977;2106;800;71;2486;4693
1223540;org.apache.commons.io.filefilter.RegexFileFilterTestCase$null;15;9;5;11;30;2982;2108;803;71;2481;4704
1223594;org.apache.commons.io.input.AutoCloseInputStreamTest$null;2;1;18;27;27;3000;2126;803;71;2463;4731
1225299;org.apache.commons.io.input.BoundedInputStreamTest$null;5;5;37;106;199;3037;2148;809;80;2426;4837
1225299;org.apache.commons.io.input.BrokenInputStreamTest$null;2;0;0;0;0;3037;2148;809;80;2426;4837
1227569;org.apache.commons.io.input.CharSequenceInputStreamTest$null;14;23;69;103;103;3106;2188;824;94;2357;4940
1227818;org.apache.commons.io.input.CharSequenceReaderTest$null;5;4;49;77;77;3155;2219;842;94;2308;5017
1227850;org.apache.commons.io.input.ClassLoaderObjectInputStreamTest$null;4;2;4;8;8;3159;2219;846;94;2304;5025
1227858;org.apache.commons.io.input.CloseShieldInputStreamTest$null;4;1;0;4;13;3159;2219;846;94;2304;5029
1227858;org.apache.commons.io.input.ClosedInputStreamTest$null;2;0;0;0;2;3159;2219;846;94;2304;5029
1229619;org.apache.commons.io.input.CountingInputStreamTest$null;683;45;13;42;79;3172;2230;848;94;2291;5071
1229816;org.apache.commons.io.input.NullInputStreamTest$null;3;1;53;72;84;3225;2270;861;94;2238;5143
1230038;org.apache.commons.io.input.NullReaderTest$null;3;1;44;58;70;3269;2303;872;94;2194;5201
