CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1112;gnu.trove.TDecoratorsTest$null;11;17;38;88;88;38;29;9;0;6136;88
38773;gnu.trove.decorator.TObjectPrimitiveMapDecoratorTest$null;71;38;319;1117;1117;357;210;145;2;5817;1205
75093;gnu.trove.decorator.TPrimitiveObjectMapDecoratorTest$null;68;36;251;1057;1090;608;367;239;2;5566;2262
286534;gnu.trove.decorator.TPrimitivePrimitiveMapDecoratorTest$null;3353;268;272;1022;1070;880;531;347;2;5294;3284
321453;gnu.trove.decorator.TPrimitiveSetDecoratorTest$null;67;35;94;871;1042;974;575;393;6;5200;4155
324558;gnu.trove.impl.PrimeFinderTest$null;7;4;7;495;502;981;582;393;6;5193;4650
353682;gnu.trove.impl.hash.THashTest$null;40;30;79;940;1428;1060;630;421;9;5114;5590
367734;gnu.trove.impl.hash.TObjectHashTest$null;36;21;13;681;813;1073;630;434;9;5101;6271
746532;gnu.trove.list.array.TArrayListTest$null;1435;1819;134;251;283;1207;685;502;20;4967;6522
768859;gnu.trove.list.array.TPrimitiveArrayListTest$null;27;19;238;1075;1382;1445;828;594;23;4729;7597
769636;gnu.trove.list.linked.TLinkableAdapterTest$null;10;5;18;46;46;1463;831;608;24;4711;7643
803819;gnu.trove.list.linked.TLinkedListTest$null;381;103;224;365;383;1687;957;704;26;4487;8008
830795;gnu.trove.list.linked.TPrimitiveLinkedListTest$null;42;24;278;1039;1232;1965;1136;798;31;4209;9047
838939;gnu.trove.map.hash.NoEntryValueTest$null;11;9;11;617;726;1976;1140;804;32;4198;9664
882297;gnu.trove.map.hash.TCustomHashMapTest$null;75;54;69;681;871;2045;1158;855;32;4129;10345
908108;gnu.trove.map.hash.THashMapTest$null;49;24;256;1033;1279;2301;1330;939;32;3873;11378
973867;gnu.trove.map.hash.TObjectPrimitiveCustomHashMapTest$null;13;12;315;625;741;2616;1330;939;347;3558;12003
1076929;gnu.trove.map.hash.TObjectPrimitiveHashMapTest$null;1149;137;218;841;1608;2835;1466;1021;348;3339;12844
1229155;gnu.trove.map.hash.TPrimitiveObjectHashMapTest$null;1149;128;387;1197;1921;3222;1727;1147;348;2952;14041
1367353;gnu.trove.map.hash.TPrimitivePrimitiveHashMapTest$null;1314;133;415;1269;2079;3637;2009;1280;348;2537;15310
1371176;gnu.trove.set.hash.TCustomHashSetTest$null;10;9;29;319;726;3666;2016;1301;349;2508;15629
1400540;gnu.trove.set.hash.THashSetTest$null;155;58;84;495;1038;3750;2063;1338;349;2424;16124
1585024;gnu.trove.set.hash.TLinkedHashSetTest$null;16465;413;42;473;1100;3792;2082;1361;349;2382;16597
1603291;gnu.trove.set.hash.TPrimitiveHashSetTest$null;64;31;65;543;1128;3857;2129;1379;349;2317;17140
1605063;gnu.trove.stack.array.TStackTest$null;10;7;63;158;259;3920;2150;1421;349;2254;17298
1607869;gnu.trove.strategy.IdentityHashingStrategyTest$null;9;8;2;259;672;3922;2152;1421;349;2252;17557
