CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
105117;org.jdom2.TestIllegalAddExceptn$null;91;55;125;2838;2838;125;0;124;1;9539;2838
105118;org.jdom2.TestIllegalNameExceptn$null;6;2;0;0;0;125;0;124;1;9539;2838
105118;org.jdom2.TestIllegalTargetExceptn$null;6;2;0;0;0;125;0;124;1;9539;2838
327660;org.jdom2.TestStringBin$null;3535;345;254;320;320;379;124;232;23;9285;3158
383434;org.jdom2.input.sax.TestTextBuffer$null;44;19;34;2534;2573;413;140;250;23;9251;5692
489551;org.jdom2.test.cases.TestAttribute$null;61;53;135;2810;2897;548;211;313;24;9116;8502
821141;org.jdom2.test.cases.TestAttributeList$null;312;133;221;2857;3029;769;311;432;26;8895;11359
898141;org.jdom2.test.cases.TestBridgeMethods$null;45;29;4;2514;2664;773;311;436;26;8891;13873
972071;org.jdom2.test.cases.TestCDATA$null;54;28;35;2570;2695;808;328;454;26;8856;16443
1058710;org.jdom2.test.cases.TestComment$null;56;33;10;2559;2709;818;338;454;26;8846;19002
1297948;org.jdom2.test.cases.TestContentList$null;171;89;185;2766;2927;1003;459;509;35;8661;21768
1407954;org.jdom2.test.cases.TestDefaultJDOMFactory$null;68;41;98;2864;3198;1101;507;558;36;8563;24632
1483633;org.jdom2.test.cases.TestDescendantFilterIterator$null;52;25;35;2569;2772;1136;516;584;36;8528;27201
1561821;org.jdom2.test.cases.TestDescendantIterator$null;58;34;11;2537;2765;1147;521;590;36;8517;29738
1647697;org.jdom2.test.cases.TestDocType$null;54;40;57;2620;2814;1204;564;604;36;8460;32358
1809169;org.jdom2.test.cases.TestDocument$null;71;55;258;3170;3646;1462;706;713;43;8202;35528
2091462;org.jdom2.test.cases.TestElement$null;99;87;572;3679;4502;2034;1001;924;109;7630;39207
