CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1;net.sf.lavalamp.AptTest$null;4;12;0;0;0;0;0;0;0;246;0
7;net.sf.lavalamp.PauseTest$null;104;101;1;1;1;1;1;0;0;245;1
2836;net.sf.lavalamp.application.AlwaysOffTest$null;153;168;2;12;12;3;2;0;1;243;13
3328;net.sf.lavalamp.application.ApplicationPropertiesTest$null;46;71;0;10;10;3;2;0;1;243;23
3773;net.sf.lavalamp.application.ApplicationPropertiesWebTest$null;45;73;0;10;10;3;2;0;1;243;33
5528;net.sf.lavalamp.application.BuildStatusServletTest$null;181;196;1;11;11;4;3;0;1;242;44
9322;net.sf.lavalamp.application.UniversalRunnerTest$null;169;189;9;24;24;13;8;4;1;233;68
11220;net.sf.lavalamp.device.BlinkTest$null;127;147;14;17;17;27;22;4;1;219;85
11220;net.sf.lavalamp.device.CrashTest$null;6;1;0;0;0;27;22;4;1;219;85
13922;net.sf.lavalamp.device.DeviceControllerTest$null;232;194;11;17;19;38;31;6;1;208;102
14275;net.sf.lavalamp.device.DeviceFactoryTest$null;13;11;8;24;24;46;31;14;1;200;126
14908;net.sf.lavalamp.device.DevicePropertiesTest$null;75;58;4;10;10;50;35;14;1;196;136
15293;net.sf.lavalamp.device.PeriodTest$null;10;3;23;52;52;73;58;14;1;173;188
15293;net.sf.lavalamp.device.StatusQuoTest$null;99;127;0;0;0;73;58;14;1;173;188
15409;net.sf.lavalamp.device.TimeOfDayTest$null;7;4;7;18;26;80;64;15;1;166;206
17209;net.sf.lavalamp.device.impl.TellStickJniTest$null;111;120;0;16;23;80;64;15;1;166;222
24200;net.sf.lavalamp.device.impl.TellStickTest$null;170;150;22;50;81;102;85;16;1;144;272
24459;net.sf.lavalamp.factories.DeviceBuildsFactoryTest$null;17;11;6;17;33;108;86;21;1;138;289
24459;net.sf.lavalamp.properties.MissingPropertyExceptionTest$null;5;2;0;0;0;108;86;21;1;138;289
24635;net.sf.lavalamp.site.BuildPropertiesTest$null;30;47;2;5;10;110;88;21;1;136;294
26132;net.sf.lavalamp.site.BuildsCheckerTest$null;119;109;3;12;13;113;91;21;1;133;306
26824;net.sf.lavalamp.site.BuildsTest$null;143;113;1;6;8;114;92;21;1;132;312
26835;net.sf.lavalamp.site.DummyRemoteGetterTest$null;8;1;2;2;2;116;94;21;1;130;314
26845;net.sf.lavalamp.site.DummyRestGetterTest$null;5;1;2;2;2;118;95;22;1;128;316
26846;net.sf.lavalamp.site.MissingBuildExceptionTest$null;5;3;0;0;0;118;95;22;1;128;316
26865;net.sf.lavalamp.site.SiteFactoryTest$null;10;11;0;2;3;118;95;22;1;128;318
64433;net.sf.lavalamp.site.UrlGetterTest$null;352;467;27;35;35;145;99;44;2;101;353
76707;net.sf.lavalamp.site.impl.Bamboo3RestApiTest$null;140;121;4;5;6;149;99;47;3;97;358
92264;net.sf.lavalamp.site.impl.BambooRemoteApiTest$null;114;142;6;6;9;155;99;53;3;91;364
98927;net.sf.lavalamp.site.impl.BambooRestApiTest$null;156;131;6;5;11;161;99;58;4;85;369
109648;net.sf.lavalamp.site.impl.BambooSiteTest$null;124;127;9;10;19;170;99;59;12;76;379
115715;net.sf.lavalamp.site.impl.HudsonTest$null;159;140;6;6;11;177;99;65;13;69;385
